Natural_Gas_Vol.,Natural_Gas_Price_MA_50,Natural_Gas_Price_EMA_12,Natural_Gas_Price_Volatility_30,Natural_Gas_Price_Lag_7,Natural_Gas_Price_Lag_30,Natural_Gas_Price_BB_Upper,Natural_Gas_Price_BB_Lower,Natural_Gas_Price_RSI_14,Natural_Gas_Price_ROC_10,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
146180.0,2.66588,2.663861754463609,0.040455414198771224,2.442,2.727,2.9293080656560226,2.3014919343439777,58.99209486166008,7.457121551081292,45.34,3.4335,19698.1,970.5,615.92,3621.63,12268.32,119.05,189.2,214.07,22.593,87.72,134.01,343688.0,490.7,158.4,276.97,1780.9
31474.0,2.66644,2.699575330699977,0.040436840973224544,2.399,2.753,2.946867015436732,2.3430329845632683,63.51351351351351,11.771516788884595,45.71,3.318,18723.0,971.3,569.67,3629.65,12152.22,116.03,191.33,213.87,23.362,88.21,132.35,350395.0,485.0,159.25,275.59,1805.5
41700.0,2.6637199999999996,2.711179125976904,0.04123210602278759,2.406,2.747,2.958842119801259,2.356757880198742,54.7024952015355,8.695652173913038,44.91,3.3075,19152.6,962.8,605.03,3635.41,12079.81,115.17,185.13,213.86,23.3,88.19,129.58,351101.0,482.88,155.9,276.92,1804.6
38780.0,2.6612400000000003,2.7111515681343032,0.04133716096729519,2.575,2.7,2.9639290865259817,2.361970913474018,51.31698455949136,11.015561015561005,43.06,3.265,18379.6,935.9,609.22,3577.59,11905.94,113.85,173.95,210.11,23.633,86.38,131.4,344415.0,476.62,154.92,268.43,1837.8
76190.0,2.6566,2.7017436345751795,0.04151058447990384,2.507,2.729,2.9523578626153637,2.3605421373846363,48.62306368330464,10.462692788661943,42.15,3.2975,18675.2,961.1,509.98,3557.54,11906.44,117.34,163.2,210.39,24.363,86.82,130.88,341339.0,488.24,154.97,269.7,1872.4
159960.0,2.65118,2.6848599984866905,0.04169328891186915,2.78,2.716,2.9471195998628095,2.35448040013719,50.04428697962799,7.730673316708225,41.74,3.2085,17803.5,954.5,471.21,3581.87,11985.43,118.64,166.42,212.42,24.048,87.93,134.4,345000.0,484.67,155.85,272.94,1861.5
124470.0,2.64672,2.689035383334892,0.04255464063915686,2.88,2.702,2.9481872887044527,2.3546127112955477,56.56482246077623,5.32038834951456,41.82,3.2035,17774.6,953.7,478.52,3567.79,11894.71,118.03,162.21,211.08,24.448,87.03,134.29,345592.0,481.79,155.27,271.97,1873.9
110710.0,2.64478,2.689491478206447,0.041707211527539166,2.882,2.581,2.9514318605854135,2.356968139414587,61.160714285714285,7.379337854008772,41.43,3.203,17662.3,940.8,481.95,3609.53,11977.49,119.39,147.2,214.46,24.651,88.08,134.22,349546.0,480.63,156.78,275.0,1885.1
189360.0,2.6418199999999996,2.6906466354054555,0.04156104436192039,2.896,2.539,2.952889064204694,2.3575109357953057,63.77079482439927,-2.985611510791353,41.34,3.225,16715.8,931.3,460.43,3626.91,12013.39,120.3,136.03,217.23,24.802,88.7,135.15,349540.0,479.1,156.55,278.96,1887.8
127130.0,2.64472,2.737470229958462,0.04490396051868374,2.775,2.422,3.0051321216305245,2.336567878369476,71.44938091769848,3.993055555555558,40.13,3.1805,16324.2,900.0,476.29,3585.15,11937.84,119.26,136.17,216.51,24.775,88.61,132.97,341754.0,482.84,156.44,276.95,1886.2
126610.0,2.6529599999999998,2.7741671176571603,0.04493293669579509,2.711,2.467,3.0466760022116723,2.324423997788328,66.39411283728535,3.2616238723108815,41.12,3.148,16294.7,887.6,462.56,3537.01,11827.14,119.21,137.25,215.44,24.306,87.14,134.57,336811.0,486.77,155.51,275.08,1873.3
139900.0,2.6603000000000003,2.8136798687868283,0.04280223528641262,2.65,2.305,3.096928168230371,2.3181718317696296,71.65289256198348,4.66160220994476,41.45,3.1375,15695.8,871.8,463.33,3572.66,11892.93,119.49,139.04,216.55,24.267,87.36,134.18,341260.0,490.76,156.87,276.48,1861.6
158190.0,2.6640800000000002,2.834498350511932,0.04036060222505114,2.592,2.518,3.1238463794879743,2.3308536205120256,58.292443572129535,6.270270270270273,41.36,3.1595,15303.6,896.3,450.22,3545.53,11624.29,115.97,136.79,211.01,24.462,86.89,127.7,343000.0,480.24,151.75,272.43,1876.4
125980.0,2.6681399999999997,2.8382678350485575,0.040491928237855385,2.712,2.608,3.1248772176751527,2.371522782324847,48.9593657086224,5.459240132792331,40.29,3.1595,15327.2,870.4,444.33,3550.5,11830.39,116.32,140.42,218.39,23.701,88.07,136.31,330600.0,470.5,157.19,278.77,1854.4
186660.0,2.6738600000000003,2.845918937348779,0.03878563946917376,2.692,2.78,3.1158867757252025,2.429413224274797,50.28957528957528,8.981132075471688,37.14,3.157,15577.9,902.8,455.72,3509.44,12091.35,118.69,143.32,223.72,25.662,87.99,145.62,313885.0,514.73,165.57,293.41,1951.7
173750.0,2.6837800000000005,2.860700639295121,0.03850554974595466,2.697,2.705,3.103626870292206,2.4952731297077935,52.137546468401496,13.503086419753085,38.79,3.1135,15587.1,902.8,416.63,3510.45,12078.07,119.03,146.03,223.29,25.191,88.13,141.6,311934.0,513.76,166.1,294.68,1946.8
145540.0,2.69488,2.8892082332497178,0.03892425588184628,2.995,2.7,3.1269404373777783,2.5190595626222216,62.795089707271,12.315634218289073,39.15,3.1095,14145.6,873.2,402.19,3443.44,11777.02,114.95,140.33,216.39,23.893,87.29,137.94,309503.0,496.95,162.06,287.38,1896.2
184780.0,2.70528,2.915330043518992,0.03855283129114941,2.976,2.636,3.133222604973166,2.567977395026834,67.26190476190476,13.632986627043087,37.66,3.0935,14019.9,877.8,387.92,3369.16,11279.91,110.44,141.3,206.43,24.334,82.28,130.2,310659.0,487.22,152.42,265.3,1910.4
156210.0,2.71542,2.9658946522083776,0.0398023403059374,3.031,2.677,3.2041660489752304,2.54343395102477,76.23674911660777,20.281794586577682,36.81,3.081,13561.4,863.3,383.53,3310.24,11084.76,108.77,133.5,202.33,24.033,81.22,125.81,306375.0,484.12,150.22,261.36,1892.5
146430.0,2.72918,3.0256031672532426,0.040084232637088664,2.949,2.682,3.2915993729875628,2.503400627012437,82.17905405405403,11.986644407345581,35.79,3.0515,13559.9,852.4,382.41,3269.96,11052.95,108.86,129.35,202.47,23.646,80.81,125.34,302500.0,475.74,151.81,263.11,1879.9
168760.0,2.7406599999999997,3.067971910752744,0.040299373677226774,2.859,2.682,3.351684335519938,2.485215664480062,76.36526410026856,10.920698924731198,36.17,3.06,13457.2,853.8,386.76,3310.11,11350.74,115.32,136.94,204.72,23.36,77.84,130.24,303000.0,504.21,160.55,280.83,1868.0
31474.0,2.7455200000000004,3.0568993090984757,0.043656154953427485,2.888,2.591,3.3578999123207502,2.4890000876792495,60.841654778887296,-1.1547344110854563,37.39,3.064,13278.9,875.0,388.14,3271.03,11142.76,111.2,135.34,202.68,23.359,75.54,126.27,301740.0,486.24,158.14,267.67,1879.2
57590.0,2.75096,3.0510686461602488,0.04348600200422428,2.942,2.553,3.3662340708909033,2.5050659291090964,61.33802816901407,2.373685995252628,39.57,3.0935,13657.8,886.8,403.15,3390.68,11598.94,116.6,141.56,213.25,24.57,79.94,133.97,310540.0,488.93,164.32,283.29,1911.9
35710.0,2.7574400000000003,3.046904239058672,0.04246606629493418,3.046,2.442,3.370095817603072,2.5325041823969276,51.2866015971606,5.77124868835257,38.56,3.0895,13061.6,877.4,394.11,3400.97,11504.52,115.05,140.09,210.08,24.42,79.21,131.41,312735.0,488.24,160.35,277.11,1905.7
73250.0,2.7622799999999996,3.0352266638188765,0.04246436214562599,3.059,2.399,3.3613995694168644,2.573300430583136,49.784668389319556,2.8739612188365626,39.85,3.129,12934.1,906.7,408.52,3465.39,11692.57,115.04,140.21,216.23,24.675,81.65,135.9,319344.0,488.28,160.22,284.79,1905.2
93190.0,2.7681,3.0308841001544335,0.04245955551717202,3.244,2.406,3.3404245513349977,2.6357754486650027,48.949211908931694,2.209381373215491,40.64,3.1535,12974.6,884.0,414.05,3453.49,11662.91,115.75,141.93,214.89,24.709,80.33,133.61,317180.0,485.23,158.82,278.12,1904.6
154370.0,2.77452,3.0296711616691363,0.040817145725265076,3.354,2.575,3.331250703681106,2.6760492963188938,53.438661710037195,-0.75508864084044,40.03,3.1985,12808.7,893.9,391.2,3435.56,11665.37,116.87,140.88,214.8,25.241,79.3,135.25,315206.0,489.05,159.25,278.73,1929.5
119810.0,2.78116,3.0117217521815767,0.041131108313462145,3.301,2.507,3.3115005532689885,2.7178994467310114,52.46350364963503,-4.772801569140251,41.46,3.148,11913.5,877.3,368.35,3443.12,11677.84,117.51,140.65,214.65,24.98,77.55,136.46,315375.0,525.42,160.85,267.56,1915.4
150450.0,2.7862800000000005,2.978379944153642,0.037063932809771376,2.996,2.78,3.2969122124206223,2.742287787579378,46.07594936708861,-13.840937114673245,40.83,3.086,11753.4,863.5,379.19,3426.92,11634.35,115.98,143.61,214.22,24.698,76.5,134.98,313500.0,530.72,160.36,261.4,1911.7
146430.0,2.7933000000000003,2.9467830296684663,0.036490766879103576,3.019,2.88,3.306926399283305,2.7100736007166955,42.67129228100607,-17.32259988073941,40.88,3.0675,11322.0,869.3,365.17,3483.81,11852.17,119.02,146.56,219.66,24.405,78.39,138.12,318504.0,530.79,163.64,265.93,1906.4
150330.0,2.79946,2.920354871257933,0.03649080059091075,3.024,2.882,3.3145022774874233,2.682397722512577,37.107516650808755,-15.934565283247505,40.96,3.0855,11503.0,861.3,377.45,3483.34,11898.57,120.71,149.63,219.66,24.224,77.77,139.7,317540.0,541.94,166.93,266.72,1908.9
184590.0,2.80608,2.8766079679874816,0.03756928456946435,2.971,2.896,3.3332144047251355,2.6241855952748643,32.03058623619371,-12.016021361815755,41.04,3.0505,11420.4,863.4,379.15,3488.67,11985.36,121.19,153.77,220.86,24.395,78.17,140.95,316080.0,541.45,168.19,271.82,1907.3
178430.0,2.81282,2.8732836652201765,0.039905934811317906,3.007,2.775,3.332640708640917,2.6153592913590833,33.93889347646571,-5.432262338522698,40.2,3.0445,11423.8,873.3,381.23,3511.93,12083.17,121.1,148.88,222.86,24.129,78.35,142.48,318969.0,554.09,172.18,276.14,1894.6
179700.0,2.81828,2.8744707936478413,0.039648760955572376,3.023,2.711,3.332387971721082,2.6178120282789186,29.015084294587382,-4.728835978835988,39.43,3.064,11533.9,876.3,386.68,3534.22,12088.11,124.4,147.43,221.4,25.271,78.23,142.26,324560.0,539.81,172.15,275.75,1928.9
207340.0,2.8175,2.853936825394327,0.040499545319546686,2.913,2.65,3.3383812538298834,2.597118746170117,26.93574958813838,-7.741501178054522,40.6,3.0825,11054.2,894.3,365.28,3477.13,11725.85,116.97,144.67,215.81,25.108,75.52,137.63,323470.0,539.44,164.33,264.45,1926.2
198490.0,2.81594,2.8190234676413537,0.04105474039465373,2.795,2.592,3.3527839685833314,2.5512160314166685,31.964809384164198,-12.63717991353509,41.19,3.042,10924.1,864.0,350.83,3446.83,11550.94,114.97,141.97,210.58,23.876,74.17,138.39,323275.0,531.79,159.53,263.76,1895.1
211070.0,2.81406,2.786250626465761,0.04018819432838763,2.773,2.712,3.3565361094107953,2.503463890589205,29.77473065621936,-13.79424412834933,39.95,3.033,10670.9,866.8,341.48,3419.45,11503.19,115.08,141.77,209.83,23.896,72.96,139.64,319571.0,534.66,159.78,258.12,1890.8
149530.0,2.81174,2.7452889916248746,0.040608259603302374,2.775,2.692,3.3621371835555642,2.4439628164444356,27.132486388384734,-13.491246138002055,40.67,2.9635,10602.6,870.3,340.61,3360.95,11291.27,113.16,137.99,205.91,23.921,72.55,137.37,315350.0,505.87,155.0,258.66,1908.8
195410.0,2.8105,2.725244531374894,0.04123018435415506,2.636,2.697,3.318356450782195,2.4248435492178047,34.44055944055944,-6.440071556350613,39.22,2.963,10789.5,904.7,353.28,3408.63,11509.06,116.5,141.89,210.38,24.56,74.14,136.43,319000.0,520.65,159.96,264.65,1920.1
163730.0,2.8056200000000002,2.6810530650095257,0.037386791935239756,2.855,2.995,3.251650282561379,2.3999497174386213,27.859922178988313,-12.080778939776415,37.05,2.9775,10572.3,891.4,345.68,3348.44,11255.69,113.02,138.36,206.19,24.029,72.78,130.62,317480.0,503.06,156.25,259.94,1907.6
155890.0,2.80252,2.6573525934695987,0.03818922387848319,2.881,2.976,3.16958984850612,2.4046101514938796,31.737849779086886,-8.936936936936934,38.72,2.8655,10620.5,906.0,353.07,3380.8,11583.2,116.79,149.39,212.46,24.254,74.39,136.15,318600.0,527.51,161.06,266.63,1916.3
145930.0,2.8012400000000004,2.6372983483204298,0.03795025193566393,2.741,3.031,3.1497049592721926,2.3775950407278077,34.53525641025641,-4.135053110773901,40.22,3.0325,10776.1,909.2,359.39,3363.0,11418.06,115.81,143.0,210.33,23.494,73.28,135.3,320001.0,500.03,157.44,261.9,1895.5
196450.0,2.8014000000000006,2.6255601408865177,0.03787171107897551,2.627,2.949,3.1172456839058116,2.364254316094188,39.94845360824742,-10.297723292469351,39.29,2.99,10840.9,897.7,359.86,3335.47,11322.95,114.09,139.69,207.26,24.445,73.3,132.26,315891.0,493.48,157.24,261.79,1903.2
31474.0,2.7945800000000003,2.5448585807501307,0.0494776417800123,2.606,2.859,3.1441051782380933,2.2450948217619073,29.026217228464404,-27.07393266227004,40.6,2.988,10693.2,888.2,354.08,3351.6,11364.45,114.96,140.4,209.44,23.604,72.93,130.35,320061.0,490.65,158.7,256.82,1882.3
40390.0,2.78938,2.4824187990962643,0.04960450267151085,2.52,2.888,3.1466318679464793,2.1593681320535207,30.58608058608057,-21.962787303903696,40.25,2.9715,10688.8,849.2,351.63,3298.46,11151.13,112.28,135.78,207.82,23.093,71.95,128.74,315156.0,482.88,154.76,254.82,1866.3
60480.0,2.78622,2.44635436846607,0.05055936771800894,2.615,2.942,3.110789522011214,2.1193104779887864,37.93532338308457,-14.427103159497513,40.31,2.9675,10739.4,845.3,349.17,3246.59,10896.47,108.22,129.26,203.19,23.196,71.14,123.48,313780.0,473.08,150.99,249.53,1876.9
100580.0,2.7772200000000002,2.3969152348559057,0.05059368815768128,2.438,3.046,3.072932688224883,2.067367311775117,25.859788359788368,-18.457405986185726,39.93,2.9925,10237.3,850.8,319.95,3236.92,10833.33,107.12,126.79,200.59,23.105,70.47,121.24,314840.0,470.61,149.99,249.02,1868.4
102270.0,2.7637600000000004,2.3103128910319204,0.0554919350088473,2.527,3.059,3.0905487295690524,1.9418512704309487,20.540236353404623,-27.222222222222214,39.6,3.06,10531.5,866.2,344.03,3315.57,11186.37,111.81,141.41,207.42,24.523,72.99,126.38,320601.0,491.17,156.45,254.75,1907.6
239950.0,2.74486,2.237187830873163,0.05371913958820464,2.527,3.244,3.1018423032127336,1.834557696787266,22.34432234432235,-29.82791586998088,39.31,3.0315,10416.8,884.7,341.3,3281.06,10980.22,110.08,149.8,202.54,24.387,71.51,125.17,319534.0,487.35,148.02,248.15,1910.6
146580.0,2.72822,2.2080820107388304,0.058319372520648775,2.561,3.354,3.0750544688807713,1.7888455311192277,33.33333333333334,-15.99671862182117,41.11,3.114,10933.0,946.1,384.2,3319.47,10936.98,106.84,147.38,200.39,27.129,72.55,121.89,327601.0,469.96,147.75,252.53,1962.1
238360.0,2.71142,2.1825309321636257,0.058357492891865405,2.101,3.301,3.039633061961376,1.7509669380386237,33.62369337979095,-19.192718638702033,40.97,3.0685,10941.3,938.7,388.97,3357.01,11080.95,110.34,141.14,202.91,27.1,74.35,124.64,326401.0,470.2,150.44,254.82,1949.9
119390.0,2.6988399999999997,2.1955261733692217,0.06066754203595052,2.139,2.996,3.0132461940404367,1.7404538059595636,43.202579258463196,-10.288880094974285,40.16,3.0585,10949.5,980.4,364.88,3385.49,11247.6,112.13,147.25,205.05,27.476,75.6,125.14,329801.0,483.86,153.91,263.52,1970.5
114510.0,2.6905800000000006,2.2211375313124186,0.06127981146754344,2.248,3.019,2.9474781216414225,1.7569218783585772,43.202579258463196,-7.77040218664583,38.28,3.061,10785.3,989.1,364.01,3401.2,11438.87,115.54,149.92,208.78,27.464,76.76,129.91,328804.0,495.99,157.81,272.42,1966.2
151170.0,2.6825599999999996,2.234808680341277,0.061326643469801094,2.125,3.024,2.8644175928468343,1.7828824071531653,46.31336405529954,9.947643979057585,37.26,3.065,10675.3,965.4,376.7,3383.54,11277.76,115.36,139.87,205.41,27.355,75.44,128.72,329725.0,476.26,155.15,266.15,1963.7
123020.0,2.67494,2.240068883365696,0.061327966512409675,1.834,2.971,2.8040773488817115,1.796022651118288,42.357819905213276,6.077606358111276,37.33,3.036,10390.2,946.0,373.72,3340.97,11087.4,112.0,124.24,204.03,26.857,75.79,121.64,327115.0,482.03,155.81,266.61,1947.9
139970.0,2.66956,2.2528275166940506,0.06149082705830557,1.835,3.007,2.7651386303263132,1.804561369673687,44.14466130884041,3.3362989323843184,37.3,2.9925,10339.7,947.2,367.92,3339.19,11154.12,113.49,123.78,205.37,27.291,76.3,123.12,327214.0,480.67,158.76,268.09,1964.3
201390.0,2.66344,2.2763925141257353,0.0619443447827463,2.048,3.023,2.73488582240344,1.8148141775965598,45.67280848687884,13.223529411764723,38.05,3.046,10224.6,930.7,351.1,3398.96,11395.85,117.32,122.09,211.29,27.083,77.36,127.15,329760.0,500.19,163.43,273.72,1954.9
165240.0,2.66136,2.3243321273371604,0.06338825152366726,2.042,2.913,2.7468402148715407,1.809659785128459,66.09385327164574,41.11232279171211,39.77,3.056,10472.5,905.3,385.94,3426.96,11622.13,120.96,139.44,214.25,26.712,79.06,126.22,327401.0,516.05,164.73,282.73,1934.3
146080.0,2.65716,2.3493579539006744,0.06335772175516897,2.267,2.795,2.7242928547803333,1.8194071452196672,61.04060913705584,35.53133514986377,41.37,2.9695,10168.8,897.0,381.97,3455.06,11771.36,120.88,135.67,217.3,26.875,81.48,130.15,327360.0,525.75,168.4,291.12,1937.8
239950.0,2.6469800000000006,2.3703798071467244,0.06334803106717111,2.362,2.773,2.730893532516498,1.8176064674835017,58.10626702997275,21.38671875,41.51,3.015,11413.3,912.3,439.08,3580.84,12420.54,131.4,149.12,231.65,27.395,85.87,143.46,332840.0,552.84,176.57,302.5,1944.7
228380.0,2.638,2.3944752214318434,0.06343358470114066,2.31,2.775,2.730893532516498,1.8176064674835017,64.5021645021645,23.751224289911875,42.76,3.0225,11914.9,961.4,475.8,3526.65,12292.86,134.18,158.35,227.27,28.0788,82.75,138.21,327440.0,556.55,174.96,295.44,1978.9
203890.0,2.6299799999999998,2.4307098027500214,0.06318237491951997,2.269,2.636,2.7501509789795437,1.808649021020456,83.2220367278798,16.012351124834588,42.61,3.0555,11644.2,947.4,433.9,3500.31,12110.7,129.04,166.11,225.53,28.0788,81.48,133.74,327560.0,529.56,172.55,293.2,1978.6
152900.0,2.6241399999999997,2.465523679250018,0.061328703511716105,2.323,2.855,2.768794936654575,1.7996050633454244,83.57843137254902,12.489415749364952,42.97,3.012,11527.4,949.1,395.11,3508.01,11995.85,124.81,147.56,228.91,27.79,81.97,131.48,327431.0,523.89,170.09,293.66,1974.9
31474.0,2.6185400000000003,2.4829815747500152,0.06152264867505486,2.406,2.881,2.8017168981152665,1.8144831018847334,74.38016528925621,11.645021645021657,43.04,2.9755,11327.4,930.1,383.11,3484.55,11926.16,125.01,149.25,226.58,27.025,81.43,126.28,325659.0,526.27,170.0,293.22,1932.6
37630.0,2.61,2.479599794019244,0.06145027688441472,2.588,2.741,2.81559397849886,1.8328060215011395,67.44379683597003,8.46187747906566,43.39,2.9685,11462.3,947.3,385.96,3478.73,11971.94,126.52,143.54,221.15,27.449,82.21,127.73,322301.0,547.53,172.09,303.91,1952.5
43870.0,2.60094,2.481045979554745,0.061023746298649297,2.487,2.627,2.8315801397735627,1.8409198602264376,61.05577689243027,7.145931984502796,43.35,2.9415,11324.8,941.4,383.2,3443.62,11721.81,124.83,134.89,216.47,26.273,80.29,127.5,319970.0,490.58,167.32,280.82,1923.1
101300.0,2.5902800000000004,2.485961982700169,0.06102826790563155,2.486,2.606,2.8465157335980273,1.8647842664019725,58.092175777063225,4.447215295095575,42.62,2.9325,11753.5,931.7,407.7,3431.28,11626.17,125.86,134.28,213.69,26.607,79.26,127.2,318800.0,488.81,165.37,271.39,1939.2
134960.0,2.5780600000000002,2.4801216776693735,0.060906324073275925,2.527,2.52,2.8123642201724635,1.960335779827536,57.293868921775896,-5.4095826893354015,42.34,2.924,11529.2,932.8,387.99,3397.16,11555.16,124.37,136.67,213.02,26.732,78.78,126.83,311126.0,492.31,164.24,267.01,1947.0
146660.0,2.5602199999999997,2.460410650335624,0.060922827631865746,2.63,2.615,2.7512069708950975,2.0731930291049023,54.14585414585414,-5.428226779252121,42.58,2.981,11856.9,933.7,416.05,3385.51,11477.05,118.28,133.46,214.58,27.147,78.81,121.41,309300.0,497.9,164.87,269.01,1946.5
112840.0,2.5416600000000003,2.4551167041301434,0.059898294751635925,2.657,2.438,2.723567470075413,2.1386325299245867,55.04407443682665,-2.413515687851975,42.93,3.028,11750.2,962.7,407.44,3374.85,11318.64,115.71,125.24,209.7,27.34,77.23,121.39,310800.0,484.53,163.02,262.59,1970.3
141590.0,2.5239800000000003,2.4492525958024287,0.05954012428154636,2.579,2.527,2.678378726743599,2.221321273256401,50.580781414994696,-4.352987732489133,42.89,2.9805,11947.6,982.1,422.16,3389.78,11399.03,115.56,125.81,211.49,28.075,77.79,122.61,313419.0,491.87,165.62,262.34,2013.1
143940.0,2.51084,2.43229065798667,0.05983657318043172,2.461,2.527,2.6718966452976276,2.2350033547023727,35.231316725978644,-11.064638783269965,42.89,2.909,12282.6,974.5,430.56,3381.99,11288.57,114.61,122.38,210.28,27.667,75.81,123.37,310220.0,482.35,159.12,261.16,1998.7
229930.0,2.49758,2.4205536336810285,0.05979649629613644,2.489,2.561,2.6721412519274113,2.2341587480725886,41.370223978919626,-11.328566051938282,42.01,2.868,11750.8,965.8,438.03,3372.85,11164.45,114.91,110.05,208.9,26.089,75.23,115.64,316251.0,482.68,157.4,261.24,1949.8
173310.0,2.48074,2.3838530746531776,0.05143433936146444,2.513,2.101,2.6895441514939806,2.2039558485060198,33.69098712446352,-15.393563396665378,42.24,2.816,11770.9,989.9,424.31,3373.43,11178.37,115.01,108.07,208.7,27.718,75.83,114.43,318114.0,481.33,158.05,261.3,1970.4
175920.0,2.46436,2.348183370860381,0.051431073792219374,2.448,2.139,2.706311616768127,2.175488383231873,29.641693811074916,-12.555871596911816,42.67,2.899,11557.2,966.1,387.12,3380.35,11157.72,113.01,103.65,209.19,25.979,75.36,114.4,320000.0,475.47,158.11,259.89,1949.0
166070.0,2.44764,2.3209243907280146,0.050602127903108744,2.352,2.248,2.7207190778557866,2.1458809221442134,22.58064516129032,-12.77621534752913,41.61,2.884,11390.4,978.4,379.01,3333.69,10876.08,109.38,91.63,203.38,26.049,74.03,108.5,319380.0,466.93,154.03,256.13,1946.3
207910.0,2.43024,2.2950898690775507,0.04956789280528788,2.426,2.125,2.734209714785753,2.1070902852142472,19.565217391304344,-14.325507361719058,41.94,2.8705,11889.2,1009.4,395.53,3360.47,11085.17,112.73,94.57,208.25,28.0788,74.84,111.65,318830.0,483.38,157.41,263.0,2029.9759999999999
206250.0,2.41674,2.286306812296389,0.042526262060082344,2.417,1.834,2.716451116297667,2.0898488837023335,29.580838323353277,-8.578431372549023,41.22,2.802,11592.0,977.4,379.57,3351.28,11139.39,111.11,96.85,212.48,27.54,74.92,112.0,314334.0,494.73,158.37,268.44,2028.0
161990.0,2.40414,2.2676442257892524,0.043140136758881564,2.339,1.835,2.7149617179005974,2.0591382820994024,31.265822784810126,-7.950680272108834,41.95,2.919,11757.1,1020.8,394.83,3349.16,11267.08,113.9,99.31,216.35,28.0788,75.25,113.36,307455.0,509.08,161.25,265.28,2029.9759999999999
182430.0,2.3925,2.2558528064370598,0.03788067303624912,2.356,2.048,2.7079195214190808,2.0366804785809194,31.091370558375615,-9.686727122835958,42.19,2.925,11735.1,994.9,400.79,3327.77,11125.44,110.06,99.0,212.94,26.89,73.95,112.87,305200.0,502.11,160.25,249.12,2029.9759999999999
230890.0,2.3808599999999998,2.246183143908281,0.03786665365878274,2.182,2.042,2.692046069815675,2.019153930184325,29.112271540469976,-9.267687215556464,41.7,2.903,11184.7,961.0,389.62,3306.51,11096.54,109.67,99.13,213.29,26.028,73.67,112.28,300330.0,509.64,156.94,249.83,2021.0
239950.0,2.3701600000000003,2.2238472756146996,0.03288539013103066,2.152,2.267,2.65785224888298,2.0004477511170196,28.12105926860025,-10.175288584865328,41.01,2.9205,11224.4,938.0,385.8,3294.61,11055.08,108.94,99.0,216.54,24.417,74.14,110.1,298800.0,498.62,155.59,251.96,1986.3
112250.0,2.34904,2.1584861562893614,0.04084154203121133,2.171,2.362,2.656165993307855,1.9163340066921448,22.322322322322307,-23.64176570458404,40.27,2.877,11333.4,919.7,346.51,3271.12,10905.88,106.26,95.38,205.01,24.216,74.4,106.15,293631.0,488.88,158.23,253.67,1985.9
165710.0,2.328,2.1077959783986904,0.041000716048577364,2.153,2.31,2.6448440212675304,1.85265597873247,18.743455497382172,-16.177818515123743,39.92,2.922,11096.2,920.55,334.87,3246.22,10715.51,96.19,99.17,203.9,23.362,76.92,106.14,291362.0,485.8,152.59,234.5,1966.8
31474.0,2.31026,2.0687504432604302,0.04111531512494549,2.238,2.269,2.6383209950751856,1.7984790049248143,21.009268795056627,-13.847583643122674,41.27,2.919,11105.9,959.35,317.82,3258.44,10662.98,95.04,99.94,204.06,24.321,76.18,104.65,294496.0,484.48,151.68,233.29,1953.4
32530.0,2.29372,2.027404221220364,0.04093389636381708,2.165,2.323,2.623011906676503,1.7448880933234974,21.54171066525869,-17.08889912482726,41.04,2.9175,10908.5,987.65,316.96,3218.44,10532.5,93.25,98.43,202.02,24.3,75.18,102.15,290940.0,488.51,150.02,230.12,1944.6
37480.0,2.27628,1.982265110263385,0.04042071339375382,2.191,2.406,2.5991091915986777,1.6908908084013226,18.775100401606423,-19.461216906641898,41.6,2.8975,11022.8,995.9,321.8,3239.41,10674.38,94.81,102.64,203.85,24.501,76.47,104.21,288107.0,495.65,152.76,233.5,1931.0
71800.0,2.2620400000000003,1.9554550932997874,0.03840902068333612,2.193,2.588,2.5674058005556413,1.6585941994443585,29.129464285714292,-19.213583556747093,41.29,2.8925,9546.4,955.35,279.33,3215.63,10483.13,92.61,94.47,201.3,22.85,75.41,101.94,291621.0,480.45,150.45,230.71,1897.5
122590.0,2.2454400000000003,1.929231232792128,0.03804893040642422,2.101,2.487,2.5469532839116056,1.622346716088395,29.35883014623171,-17.551963048498852,41.07,2.9385,9599.6,949.55,275.34,3235.66,10580.59,92.84,100.87,202.54,22.988,75.84,101.3,289436.0,477.58,149.33,232.6,1890.0
118420.0,2.2303,1.8910418123625699,0.03898697998614046,1.799,2.486,2.5139331939447556,1.5808668060552449,24.84599589322383,-23.27704244637151,41.9,2.9245,9513.7,962.4,263.28,3276.02,10870.75,97.27,106.16,211.75,23.144,78.24,104.39,287961.0,489.82,155.0,239.87,1865.1
131340.0,2.21326,1.857804610460636,0.03864866652278002,1.829,2.527,2.4710550325277647,1.5495449674722352,25.15592515592516,-23.620611035111715,41.96,2.958,9387.3,926.85,245.53,3257.3,10833.07,97.0,104.56,208.75,21.557,77.8,103.29,288201.0,490.1,156.91,241.75,1843.9
