Amazon_Vol.,Amazon_Price_MA_50,Amazon_Price_EMA_12,Amazon_Price_Volatility_30,Amazon_Price_Lag_7,Amazon_Price_Lag_30,Amazon_Price_BB_Upper,Amazon_Price_BB_Lower,Amazon_Price_RSI_14,Amazon_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Meta_Price,Gold_Price
42910000.0,133.41819999999998,136.38089263172546,0.017860409499580943,134.25,131.27,140.4224576806312,131.22054231936883,50.87873462214413,3.864625544049227,2.77,83.19,3.719,29420.8,914.6,1848.88,4464.05,15028.07,177.79,242.65,321.01,22.743,129.56,408.55,542900.0,421.66,301.64,1946.6
54380000.0,133.68599999999998,136.7161399191523,0.017524876267084332,134.68,129.12,140.47753082927588,131.19846917072417,58.73810716074112,5.0970873786407855,2.763,82.82,3.765,29449.0,914.8,1852.46,4468.83,15128.84,177.97,245.34,322.93,22.821,129.69,423.88,543680.0,429.98,305.74,1948.9
48580000.0,133.875,136.89057993159042,0.017579766072738038,133.22,129.33,140.47753082927585,131.19846917072414,57.16374269005846,1.7193034238488725,2.959,84.4,3.7835,29578.0,892.7,1855.36,4467.71,15101.71,178.19,242.19,322.23,22.731,129.66,425.54,545280.0,428.9,305.21,1950.6
51530000.0,134.1112,137.35972148057652,0.015732178425781812,133.98,135.29,141.04683343623495,131.08716656376507,66.31477927063341,4.238361266294222,2.777,82.92,3.7665,29777.4,904.45,1856.24,4499.38,15273.05,179.8,249.7,326.05,22.807,131.4,446.64,553101.0,438.3,312.64,1959.9
71210000.0,134.3262,138.1074566374109,0.015697907377958675,135.07,137.63,141.98958117261785,130.63941882738217,69.47826086956522,5.598455598455598,2.725,81.94,3.835,29204.2,926.9,1829.11,4518.44,15407.85,178.85,251.45,330.11,23.232,131.53,454.17,551920.0,440.76,316.56,1970.0
142599999.99999997,134.4666,138.33246330857844,0.01580713469780834,137.67,139.98,142.19469761428394,130.57930238571606,65.95130004127111,4.766551568833499,2.577,82.82,3.8675,29105.5,928.5,1830.24,4478.03,15274.92,181.99,253.86,327.78,23.716,128.11,446.8,533600.0,431.6,310.73,1976.1
78430000.0,134.44899999999998,136.88285356879715,0.021062342354515044,140.57,140.39,142.57072720838715,129.29327279161282,39.41044537007368,-3.7841468875951634,2.565,81.55,3.8995,29189.3,921.8,1835.98,4501.89,15353.54,191.17,259.32,326.66,23.697,128.45,445.15,541000.0,431.0,313.19,1968.8
50090000.0,134.3666,135.54856840436682,0.020094005416030493,138.41,144.72,143.0706066386003,128.1073933613997,40.14360313315929,-5.078848004738267,2.477,79.49,3.8435,29173.7,930.4,1840.21,4513.39,15370.74,192.58,254.11,327.5,23.872,128.38,442.69,533800.0,429.7,314.31,1975.0
41376000.0,134.3638,134.9549424960027,0.02086350387226483,138.56,144.85,143.10710795258015,127.74889204741984,45.56248144850103,-4.343720491029268,2.56,81.37,3.9085,29712.2,940.4,1874.21,4576.73,15718.01,195.6,261.07,336.34,24.326,131.55,465.07,534400.0,438.62,322.71,1978.8
41520000.0,134.4478,134.75879749661766,0.020686866663567602,137.85,141.23,143.103973787379,127.80602621262096,50.67212156633549,-4.901472575940802,2.634,81.8,4.008,29232.4,958.6,1856.17,4588.96,15757.0,196.45,267.43,335.92,24.972,132.72,467.29,535400.0,438.97,318.6,2009.2
46320000.0,134.5268,134.36667480483032,0.02055944854812825,139.94,143.1,143.1289300328575,127.67606996714244,47.466361294016636,-4.479445126797188,2.638,80.58,3.9265,29315.0,943.7,1874.23,4582.23,15750.93,195.83,266.44,338.37,24.495,132.58,467.5,533113.0,425.78,325.48,1999.9
52610000.0,134.5326,133.42564791177952,0.020355658811659762,142.22,138.23,143.44859062029244,126.99740937970759,40.97883597883599,-7.440819861431869,2.492,80.09,3.8755,29222.7,945.0,1861.32,4537.41,15464.93,193.22,255.71,330.72,24.243,129.4,459.0,531650.0,413.17,311.71,1965.3
53910000.0,134.5764,132.61400977150575,0.02035730238044789,139.57,137.85,143.66370445658433,126.04529554341562,36.51558073654393,-7.036634022488208,2.665,78.78,3.902,29352.2,972.0,1872.0,4566.75,15499.26,194.5,264.35,337.77,24.841,129.27,454.52,531900.0,422.67,298.57,1989.7
41376000.0,134.619,132.07800826819718,0.020208155332273166,128.91,135.36,143.77172941470167,125.42527058529835,32.863990413421206,-7.724739173931683,2.73,79.63,3.9155,29228.6,976.6,1857.67,4567.46,15561.42,193.62,265.28,350.98,24.695,122.21,456.79,528453.0,427.7,294.47,1983.1
