Google_Vol.,Google_Price_MA_50,Google_Price_EMA_12,Google_Price_Volatility_30,Google_Price_Lag_7,Google_Price_Lag_30,Google_Price_BB_Upper,Google_Price_BB_Lower,Google_Price_RSI_14,Google_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
54980000.0,99.109,93.96102669612237,0.018628463567950625,91.65,102.46,97.24417961506,88.38082038494,53.12925170068022,5.229776343607417,2.607,79.72,4.0165,21635.0,951.8,1513.82,4090.46,12304.92,151.01,196.89,263.1,22.075,212.65,472250.0,347.36,97.61,174.15,1862.8
63356000.0,98.88980000000001,94.12240720441125,0.017711584310743038,91.79,105.44,97.44190528034036,88.62109471965965,61.15641215715345,6.597105351733434,2.492,78.06,4.097,21792.5,964.2,1545.35,4081.5,12381.17,150.87,207.32,263.62,22.143,223.37,466020.0,362.5,98.24,177.92,1866.2
63356000.0,98.76899999999999,94.92972917296336,0.01985229253338651,94.35,105.6,98.60703964736116,88.16096035263884,77.79148673658233,9.329959291451217,2.477,78.47,4.0355,22964.6,987.2,1650.99,4117.86,12495.38,151.92,201.29,266.73,22.42,222.05,467999.0,366.83,100.05,183.43,1877.4
48130000.0,98.81599999999999,96.88515545404593,0.02486479973455081,95.51,103.37,102.30098325248446,85.80601674751557,86.35235732009923,17.44680851063829,2.664,77.14,4.0805,23251.7,986.2,1671.4,4164.0,12728.27,154.65,196.81,267.56,22.177,221.73,474555.0,362.95,102.11,191.62,1871.7
31630000.0,98.7904,97.81051615342348,0.026077943031435378,96.94,104.92,103.6503771394015,85.3606228605985,72.67664462234598,12.103715001634164,2.535,74.11,4.035,22761.8,974.6,1613.72,4111.08,12464.51,151.73,194.76,256.77,22.237,210.89,467000.0,361.48,102.18,186.06,1866.2
63356000.0,98.796,98.88274443751217,0.025428080826489438,94.68,101.22,105.22473385411631,84.75126614588369,76.19685302979579,11.05458399576047,2.48,73.39,4.0565,23431.2,980.3,1663.79,4136.48,12573.36,154.5,189.98,258.35,22.405,211.0,466755.0,365.9,103.39,186.53,1862.9
63356000.0,98.83139999999999,100.24539913943337,0.025892879525759624,94.61,101.62,107.37832384547102,84.00667615452898,77.11618925008045,12.804941890901468,2.522,75.88,4.091,23427.6,1032.6,1641.71,4179.76,12803.14,150.82,188.27,264.6,23.615,217.09,472115.0,366.89,112.91,188.77,1916.3
33580000.0,98.6626,100.27379927182824,0.028786699149023716,94.57,100.32,107.8470740800709,84.38092591992911,61.669324827219576,3.600165050546744,2.536,76.41,4.111,23725.6,1001.7,1642.1,4119.21,12363.1,145.43,181.41,252.75,23.609,209.43,470606.0,361.99,105.15,153.12,1927.8
29870000.0,98.4908,100.05321476847006,0.0278391632119348,95.01,96.11,108.0054451796108,85.07055482038922,59.02226772459687,4.393747359526823,2.741,78.87,4.226,23125.1,1021.1,1585.27,4076.6,12101.93,144.29,173.22,247.81,23.836,195.37,473000.0,353.86,103.13,148.97,1929.5
26980000.0,98.3368,99.57425865024389,0.027755727578409297,99.37,93.97,107.93656628681033,85.82743371318965,53.37151783389742,2.4627417820526354,2.731,77.9,4.202,22832.2,1020.6,1566.5,4017.77,11912.39,143.0,166.66,242.71,23.733,191.62,465040.0,353.11,100.55,147.06,1922.9
33880000.0,98.21719999999999,99.54283424251406,0.027407591805697115,107.64,91.11,107.94970672630387,86.76429327369613,54.86391129032258,5.075605371682368,2.849,79.68,4.2225,23074.6,1016.8,1597.6,4070.56,12166.6,145.93,177.9,248.16,23.534,203.65,470000.0,360.77,102.24,151.74,1936.6
30040000.0,98.03880000000001,99.23162897443497,0.027658009009206858,102.9,90.63,107.6365657091869,87.9164342908131,50.723192019950126,2.6418271760867196,2.848,81.01,4.2675,23016.0,1023.0,1602.55,4060.43,12051.48,143.96,160.27,248.0,23.937,198.02,469960.0,364.87,99.22,147.3,1937.6
42200000.0,97.77480000000001,98.61445528606036,0.02789801772226402,104.78,92.32,107.39595160826525,88.59004839173477,50.6726457399103,-4.176310757773982,2.915,80.15,4.2445,23055.1,1046.1,1611.2,4016.22,11814.69,141.86,144.43,240.61,23.846,193.23,471658.0,367.96,97.18,141.5,1950.3
32700000.0,97.63940000000001,98.4737698574357,0.028037323547271436,107.74,94.25,107.21615250150685,89.37484749849312,53.631022326674504,-9.234485321441843,3.057,80.13,4.2485,22632.5,1066.8,1556.15,4016.95,11846.65,142.53,143.89,242.04,23.665,192.65,471000.0,363.83,96.32,143.14,1943.1
39910000.0,97.5408,98.67626680244558,0.02824457111942351,100.43,93.86,107.0898301039896,90.30116989601042,55.85201793721974,-3.0223517978619996,3.222,81.62,4.2565,22915.5,1056.3,1626.53,4019.81,11872.54,141.11,143.75,242.58,23.481,191.93,469600.0,357.42,97.52,143.27,1936.2
63190000.0,97.414,98.57530267899241,0.028397228057232504,98.84,95.13,107.03029540883621,90.7277045911638,53.27672545177443,-6.451612903225811,3.174,81.64,4.2515,22677.2,1047.8,1659.98,3972.61,11619.03,137.87,133.42,240.22,23.86,178.39,469645.0,342.5,97.25,139.37,1928.2
36900000.0,97.20039999999999,97.72525611299358,0.029810165066931817,96.94,93.65,107.19066131975413,90.32133868024587,43.21014181349376,-13.634676072025243,3.275,80.61,4.2315,21081.2,1041.1,1551.62,3898.85,11295.67,135.27,127.17,231.93,23.791,167.65,461950.0,315.78,93.68,136.15,1923.9
29120000.0,97.005,96.70906286484072,0.0298799508896989,99.37,92.0,107.5406899114299,89.38931008857011,29.452736318407972,-9.270138404859107,3.311,79.8,4.2345,20670.6,1043.7,1511.31,3928.86,11410.29,135.21,128.78,235.81,23.569,173.77,466260.0,326.33,95.46,133.02,1907.0
32530000.0,96.803,95.87536088563445,0.02968802994783144,97.52,90.36,107.78597716619741,88.8050228338026,33.70754981756947,-7.6386078510724325,3.586,80.45,4.223,21137.1,1046.9,1564.67,3990.97,11557.19,135.94,131.49,240.35,23.978,177.02,476000.0,326.22,96.05,135.36,1907.2
26330000.0,96.62480000000001,95.29761305707531,0.029715594272365725,95.22,90.06,107.92667181856731,88.4153281814327,31.69462116830539,-4.972147720239317,3.419,80.11,4.216,19927.0,1072.5,1450.86,3999.09,11541.48,134.76,122.4,239.23,24.279,168.99,481021.0,332.82,98.12,136.98,1921.7
30130000.0,96.3982,94.65644181752526,0.029790312684768793,97.7,89.87,108.13584452095989,87.8621554790401,24.532352039251776,-8.292241119050026,3.695,78.65,4.1965,18851.3,1084.3,1416.08,3983.17,11459.61,133.41,123.56,238.51,23.914,165.11,482860.0,330.13,95.27,136.71,1898.8
26740000.0,96.1198,94.17391230713676,0.029745697514009305,99.79,89.13,108.29273259601257,87.35626740398743,32.65862203191904,-6.152584085315837,3.671,77.68,4.166,17942.3,1084.3,1389.84,3969.61,11402.52,133.49,123.22,235.77,23.481,160.01,483990.0,327.26,95.09,132.89,1878.9
30390000.0,95.7762,93.28869502911573,0.030206964622433982,98.02,90.89,108.52150200156359,86.03249799843641,30.84558823529413,-7.1413568578029825,3.639,75.37,4.0775,17439.1,1088.5,1335.13,3919.25,11205.78,130.73,118.85,228.85,23.665,159.09,479420.0,327.54,89.87,132.99,1876.5
28910000.0,95.4692,92.47812656309793,0.030168520641232703,93.05,91.65,107.15041923099137,85.44158076900861,32.64591439688718,-9.90788126919141,3.91,74.92,4.0265,17180.1,1098.6,1320.51,3892.09,11108.44,130.15,119.77,227.12,23.871,156.28,478385.0,315.17,87.36,129.47,1877.8
41380000.0,95.1176,91.68764555339055,0.03019005772664246,91.12,91.79,106.60738724518603,84.42861275481397,24.885177453027154,-12.476200020042095,3.71,74.04,3.911,16950.9,1104.3,1269.14,3895.08,11040.35,129.62,113.06,224.93,23.982,148.59,481955.0,315.55,86.08,130.02,1869.7
26940000.0,94.8172,90.84339239133047,0.029751163055635785,91.29,94.35,105.52333587615831,83.65466412384171,25.645438898450976,-12.058763517649451,3.72,73.92,3.821,16829.8,1069.6,1250.95,3808.1,10741.22,125.02,110.34,222.31,23.424,142.65,473660.0,309.7,83.12,126.94,1840.6
33840000.0,94.54639999999999,90.41825510035655,0.029965165042589028,92.12,95.51,102.9868436384172,84.22515636158282,34.355828220858896,-5.341214400859751,4.172,73.1,3.7405,16852.1,1092.3,1256.92,3852.97,10914.8,126.36,113.64,229.1,23.964,147.49,476260.0,309.41,85.14,127.37,1859.0
28080000.0,94.32240000000002,90.21852354645554,0.029907909023675128,91.13,96.94,102.04532321051573,84.03567678948426,29.934518241347064,-2.194907813871816,3.988,77.12,3.7665,16674.2,1093.3,1214.57,3824.14,10862.64,125.07,108.1,239.58,24.236,143.15,469525.0,294.95,85.82,124.74,1846.1
23990000.0,94.1648,89.91259684700086,0.029684229963859,91.52,94.68,101.3243495446203,83.69565045537968,21.357779980178393,-3.3519553072625774,4.475,80.47,3.813,16607.2,1082.9,1199.8,3839.5,10939.76,129.93,123.18,239.82,24.04,146.14,468711.0,294.88,84.0,120.34,1826.2
22600000.0,94.05439999999999,89.68758194746226,0.0296945485953383,88.42,94.61,100.81892393819412,83.35207606180587,24.315619967793893,-3.9839339991315725,4.559,78.61,3.8265,16636.4,1065.0,1200.84,3849.28,10951.05,129.61,121.82,241.01,24.25,146.03,468725.0,291.12,84.18,120.26,1826.0
19251000.0,93.9526,89.1233385709296,0.030059202014632264,88.02,94.57,99.84240714765647,82.99359285234351,28.154133001864523,-5.607374080983208,4.709,78.6,3.8425,16546.2,1019.8,1189.98,3783.22,10679.34,126.04,112.71,234.53,23.84,140.36,459800.0,276.88,81.82,115.62,1815.8
19680000.0,93.88779999999998,88.8566710984789,0.030224555154431416,87.34,95.01,99.00269150681851,82.8203084931815,37.99098518995493,-4.512674825174823,5.282,79.77,3.8405,16706.1,1032.7,1211.6,3829.25,10822.51,130.03,109.1,236.96,24.217,141.21,461955.0,284.17,83.04,116.88,1823.1
23000000.0,93.82600000000001,88.91410631409752,0.02917998871735208,86.2,99.37,98.47182884506375,82.75217115493624,44.01162790697675,0.916082334313506,4.98,79.34,3.809,16779.1,1029.6,1220.03,3844.82,10985.45,131.86,123.15,238.73,23.92,152.06,463400.0,294.96,85.25,118.04,1804.2
27430000.0,93.6962,88.73655149654405,0.024264490458190645,88.08,107.64,97.31725549467237,82.91274450532762,37.78026905829598,-0.2953874119518196,4.928,78.45,3.757,16820.6,984.6,1217.57,3822.39,10956.14,132.23,125.35,238.19,23.622,153.39,458700.0,297.75,83.79,117.12,1795.3
24710000.0,93.61060000000002,88.86631280476804,0.023683686700872505,89.12,102.9,95.18383584049793,84.02516415950207,45.84895554365293,2.5646897183420947,5.238,78.24,3.81,16831.8,1002.0,1213.85,3878.44,11235.88,135.45,137.57,244.43,24.194,165.01,467600.0,297.96,86.77,119.76,1825.4
23180000.0,93.4884,88.88995698864987,0.02329660783635803,88.23,104.78,93.08370763406457,85.22529236593543,43.36518046709129,3.2714617169373517,5.216,76.23,3.799,16902.8,1013.0,1217.2,3821.62,11072.42,132.3,137.8,241.8,24.271,160.85,457400.0,288.19,85.19,117.09,1825.4
28770000.0,93.3842,88.8207328365499,0.02242619770746667,88.45,107.74,92.40648791889873,85.44151208110128,50.06127450980391,0.4087193460490468,5.71,75.89,3.783,16441.3,987.7,1167.8,3817.66,11084.59,132.37,149.87,240.45,23.199,162.54,455280.0,288.3,84.92,114.48,1797.7
58010000.0,93.34939999999999,89.04215855400375,0.01970532841536728,86.02,100.43,92.26928259556088,85.49271740443912,56.313416009019186,1.2791741472172324,6.303,74.45,3.7615,16629.6,1000.0,1166.7,3852.36,11243.72,134.51,150.23,244.69,23.328,165.71,454620.0,290.71,87.86,119.43,1800.2
39960000.0,93.35940000000001,89.32182646877241,0.01964216226044765,87.39,98.84,92.18835613355506,85.53064386644493,59.96602491506226,2.980845517397701,6.589,76.25,3.763,17356.1,1013.2,1266.32,3895.75,11345.22,136.5,157.67,249.01,23.305,169.52,457460.0,290.41,88.45,116.15,1787.8
28730000.0,93.4596,90.20616085819204,0.02130691836227823,89.23,96.94,93.114513526263,84.89948647373701,71.39411480945486,7.48445449406443,6.22,77.27,3.878,17796.4,1038.7,1307.3,3995.32,11740.92,143.21,156.8,257.22,24.136,176.74,468020.0,317.83,91.58,121.59,1818.7
40520000.0,93.5748,91.04059764923942,0.020797199619407854,87.76,99.37,94.22641625059654,84.23758374940346,69.44873776403914,11.171820506858875,6.733,75.19,3.842,17778.6,1038.9,1320.76,4019.65,11834.2,145.47,160.95,256.92,23.99,180.72,472000.0,320.34,92.49,120.15,1825.5
29420000.0,93.6584,91.38973647243336,0.020986051038714853,89.58,97.52,94.54734377473216,84.09565622526782,60.12566457225713,6.774230461151154,6.416,73.44,3.8005,17210.4,1008.0,1275.02,3990.56,11706.44,144.49,167.82,252.51,23.403,175.35,471080.0,315.18,90.55,114.71,1792.3
28230000.0,93.69720000000001,91.61131547667438,0.020575541273357804,89.02,95.22,94.97570223696627,84.10829776303373,61.3412228796844,4.034517538944304,6.082,71.5,3.8785,17125.7,1036.2,1262.86,3934.38,11563.33,142.16,179.05,245.42,23.717,170.01,463000.0,320.01,89.09,115.9,1810.7
32140000.0,93.7384,91.93419001872448,0.020050239615792508,88.44,97.7,95.51455313099876,84.13844686900126,62.559694364851936,6.779854147675457,5.82,72.06,3.8835,17225.7,1014.6,1280.29,3963.51,11637.5,142.65,173.44,247.4,23.246,171.69,462780.0,310.26,90.35,115.33,1801.5
30980000.0,93.8014,92.39662232353609,0.01978417823608759,90.26,99.79,96.2022608709041,84.21073912909588,72.5937183383992,5.983478455012281,5.617,72.58,3.8605,16835.2,1011.5,1231.04,3933.92,11497.39,140.94,174.04,244.37,22.922,161.2,461593.0,308.42,88.46,113.93,1798.0
24850000.0,93.85400000000001,93.10175735068438,0.019967285611669782,90.86,98.02,97.14905649537704,84.34194350462295,73.49338559529643,8.941810829027187,5.378,74.47,3.818,17089.3,995.4,1271.26,3941.26,11549.68,142.91,179.82,245.12,22.335,159.87,464838.0,305.56,88.25,114.12,1782.4
24310000.0,93.9334,94.0830254505791,0.018085540584866902,95.07,93.05,98.67777789406821,83.95322210593179,74.32368296155673,12.483039348711,5.484,77.4,3.795,16966.5,1007.5,1259.56,3998.84,11786.8,146.63,182.45,250.2,22.417,166.1,468700.0,312.59,91.01,122.43,1781.3
21480000.0,94.00339999999998,95.0610215351054,0.017589697442716778,95.63,91.12,100.21019554454332,83.55280445545668,80.83657587548637,11.278528694881441,6.169,80.3,3.8505,17093.6,1026.6,1295.69,4071.7,11994.26,147.81,194.86,255.02,23.25,168.76,477403.0,320.41,94.13,123.49,1809.6
28690000.0,94.12960000000001,95.97317206816611,0.01759118455149659,93.31,91.29,101.59212504808666,83.44687495191336,79.57490927941939,11.14902047105437,6.738,81.33,3.8175,16972.0,1054.9,1276.05,4076.57,12041.9,148.31,194.7,254.69,22.841,171.35,477085.0,316.95,95.5,120.44,1815.2
43650000.0,94.2572,96.7449917499867,0.01757020148776232,92.83,92.12,102.75253379460895,83.54046620539106,81.9540843566471,6.226990638476915,6.93,80.56,3.738,17163.9,1039.3,1294.41,4080.11,12030.06,148.03,194.7,255.14,21.781,169.23,480280.0,305.53,96.54,118.1,1759.9
20060000.0,94.2696,96.50576224998875,0.020647546109068295,93.71,91.13,102.63704703731229,84.57295296268772,64.0918580375783,-0.46010666108960985,7.235,78.2,3.6395,16440.4,1008.6,1216.55,3957.63,11503.45,141.17,180.83,240.33,21.436,156.39,475843.0,280.96,92.42,109.46,1763.7
26250000.0,94.29039999999999,96.43564498075972,0.020686549426408192,94.94,91.52,102.63539152607595,85.44060847392404,62.592431491953015,2.936448397813729,6.712,77.24,3.6165,16211.7,1012.3,1167.73,3963.94,11587.75,144.22,182.92,241.76,21.125,158.27,472712.0,281.17,93.95,108.78,1740.3
19251000.0,94.25219999999999,96.59323806064283,0.019672234982926067,96.98,88.42,102.86381730976937,86.03518269023063,63.865546218487395,4.9876117634385375,7.024,76.28,3.633,16512.3,1000.8,1198.12,4026.12,11756.03,148.11,182.86,247.49,21.609,162.7,478676.0,285.54,93.41,111.41,1754.0
19251000.0,94.0686,96.88043220515932,0.019651062472061293,99.48,88.02,102.95700135746289,87.01199864253711,58.23215152986887,5.068829367196681,7.308,77.94,3.62,16623.9,1009.8,1185.79,4027.26,11838.72,151.07,183.2,247.58,21.526,165.19,477020.0,291.5,94.13,112.24,1745.6
23440000.0,93.9516,96.90651955821173,0.019822107373020047,100.44,87.34,102.95552480469169,87.76047519530832,53.31156716417911,2.2224562881820065,6.779,80.95,3.6165,16212.9,1008.7,1139.74,4003.58,11724.84,150.18,169.91,245.03,21.229,160.38,476980.0,286.69,93.2,111.44,1739.9
21650000.0,93.76799999999999,96.70551654925607,0.019880089077925826,100.99,86.2,102.67427896741154,88.69972103258846,55.56635877491491,-1.4229738090328015,6.776,79.73,3.576,15776.2,989.95,1107.46,3949.94,11553.45,148.01,167.87,242.05,20.872,153.17,468922.0,285.05,92.46,109.86,1739.6
28340000.0,93.5618,96.81697554167822,0.019801871404541458,100.99,88.08,102.26465512721148,90.00834487278851,60.49270072992702,-2.0607157217531147,6.303,80.08,3.6415,16638.3,984.3,1207.31,3965.34,11677.02,151.29,180.19,241.22,20.997,154.09,468290.0,287.98,94.14,112.05,1754.4
26050000.0,93.52040000000001,97.05436391988157,0.019773668172425877,95.19,89.12,102.0763285762462,91.0066714237538,60.58261265361858,-2.0708880923934636,6.369,81.64,3.694,16691.2,991.5,1205.17,3946.56,11676.86,150.72,183.17,241.68,20.975,156.77,463695.0,295.28,94.85,111.45,1763.0
29110000.0,93.5206,97.33061562451518,0.019610212823347642,96.05,88.23,101.86934508361257,92.01265491638743,59.208666980687696,-2.119021685315381,6.2,85.59,3.7735,16540.5,1016.2,1206.16,3958.79,11699.09,148.79,186.92,241.73,21.524,159.1,465520.0,306.02,97.12,113.23,1775.8
41640000.0,93.55060000000002,97.50129014382054,0.019665017772182727,97.46,88.45,101.99878570824536,92.22021429175463,53.72448979591836,-2.5250024754926215,6.034,86.92,3.8195,16895.1,1022.4,1253.45,3991.73,11871.15,150.04,194.42,241.97,21.518,166.66,468233.0,310.2,98.94,117.08,1776.8
30180000.0,93.47720000000001,97.22416858323277,0.019684894017226878,98.46,86.02,101.99792460751063,92.22807539248937,40.473790322580626,0.5357705641348964,5.933,85.87,3.8275,16613.7,1033.0,1242.64,3957.25,11700.94,148.28,190.95,241.55,22.113,162.95,466600.0,299.27,98.49,114.22,1776.9
33090000.0,93.455,97.09891187812003,0.019564335879601005,97.05,87.39,101.830956566919,92.705043433081,39.71413986727921,0.37480478917231164,5.879,88.96,3.901,17049.9,1044.75,1288.63,3992.93,11817.01,149.7,195.97,247.11,21.667,163.27,469047.0,290.13,100.79,113.02,1769.4
51620000.0,93.42939999999999,96.61292543533234,0.01996906244893632,95.6,89.23,101.68157429709012,92.96542570290987,33.61227336122731,-3.6117381489841893,6.239,86.47,3.7495,17589.1,1047.0,1299.15,3956.37,11605.96,146.87,190.72,242.98,21.702,157.5,457665.0,274.97,96.63,111.87,1753.7
31770000.0,93.2218,95.18324459912736,0.02375735815109718,97.43,87.76,103.07700983212301,90.93099016787697,25.70209740490577,-11.314239284988826,5.865,85.83,3.691,15886.9,998.1,1100.84,3748.57,10797.55,134.87,177.59,224.51,21.327,137.76,435945.0,254.66,86.14,106.0022,1713.7
30430000.0,93.00399999999999,94.21659158387699,0.023682983074910458,98.36,89.58,103.7324229115893,89.6715770884107,36.84650773734841,-8.397733127253982,6.138,88.91,3.676,18527.4,1011.95,1335.25,3828.11,11059.5,139.5,191.3,228.87,21.502,146.02,442100.0,263.46,89.98,106.0022,1716.0
34080000.0,92.8134,93.33557749404976,0.023669894985035075,98.85,89.02,104.20524176381235,88.34975823618765,33.88746803069054,-7.437238493723852,6.944,91.79,3.6005,20589.0,989.4,1567.57,3806.8,10977.0,138.92,197.08,227.87,20.919,143.01,438575.0,258.6,90.53,106.0022,1680.5
51120000.0,92.684,92.29625787958057,0.02397257041347664,98.44,88.44,104.50585663065266,86.75914336934736,27.29549248747915,-11.136200348968494,6.4,92.61,3.6735,21145.9,960.5,1645.01,3770.55,10857.03,138.38,207.47,221.39,20.784,141.56,432000.0,260.79,90.98,106.0022,1676.6
61290000.0,92.53020000000001,90.93221820579893,0.024501535684309378,95.7,90.26,104.89004911158013,84.67395088841987,21.217924166985853,-15.17893452623017,5.975,88.17,3.4165,20206.4,924.1,1531.08,3719.89,10690.6,138.88,215.31,214.25,19.43,134.21,428800.0,269.06,89.3,106.0022,1630.9
57040000.0,92.44380000000001,90.32264617413755,0.02579043840707955,96.41,90.86,104.32003963424253,83.84196036575744,32.152974504249286,-12.018209408194224,6.268,90.0,3.4545,20154.4,950.9,1519.04,3759.69,10906.34,145.03,214.98,220.1,19.594,132.19,438700.0,273.0,92.12,106.0022,1650.0
47160000.0,92.4108,90.345315993501,0.025425254125721088,93.94,95.07,103.37176010440203,83.73823989559796,41.53185869924068,-8.096302316131654,5.714,88.37,3.457,20483.5,950.5,1579.64,3856.1,11288.95,150.65,227.82,228.17,19.667,135.43,443004.0,286.75,96.79,106.0022,1649.7
31680000.0,92.47840000000001,90.98603660988547,0.026755374573751135,87.32,95.63,103.31860851593845,83.72339148406152,45.5076923076923,-1.243469174503653,6.355,86.53,3.3575,20496.3,930.1,1572.89,3871.98,11405.57,153.34,227.54,232.13,19.119,134.97,445050.0,291.88,102.44,106.0022,1640.7
43700000.0,92.57379999999999,91.80203097759541,0.026566468393955836,88.9,93.31,103.34422901255765,83.72177098744233,46.896551724137936,-0.12446841613938942,5.684,87.9,3.4135,20594.4,946.4,1554.47,3901.06,11546.21,155.74,228.52,235.87,19.147,138.34,451900.0,295.72,103.41,106.0022,1644.8
60710000.0,92.6498,91.86633390411919,0.027721063771158194,88.49,92.83,102.91918804914113,83.62281195085885,41.02355808285947,-1.83095592931658,5.186,89.08,3.5025,20292.9,967.4,1514.19,3807.3,11191.63,144.8,225.09,226.75,19.494,131.76,437900.0,296.94,110.96,106.0022,1665.6
63356000.0,92.78800000000001,92.33766714963932,0.028186261666930557,86.58,93.71,102.46825165022048,83.72074834977954,45.52638287025237,8.71507100320661,5.606,87.91,3.5245,20769.5,962.5,1566.16,3830.6,11405.9,149.35,224.64,231.32,19.486,128.96,435660.0,298.62,115.66,129.82,1669.2
40610000.0,93.1308,94.20571835738713,0.03352254112839985,83.43,94.94,104.01506012276425,82.91693987723573,59.53518679409209,17.52530933633296,5.613,85.32,3.3845,20082.7,919.7,1459.6,3859.11,11669.99,152.34,222.41,250.66,19.349,132.61,436400.0,291.02,120.6,137.51,1658.0
27180000.0,93.45720000000001,95.4848386100968,0.033592915564496166,86.97,96.98,105.08487681024495,82.53912318975505,56.460139564389934,15.854898858628097,5.199,84.58,3.417,19331.5,926.6,1343.88,3797.34,11430.26,149.45,211.25,247.25,19.189,125.99,432500.0,282.45,119.82,129.72,1654.1
32460000.0,93.71820000000001,96.35332497777422,0.03341595443073429,90.47,99.48,105.63539399302381,82.35860600697616,57.77970136334126,16.805266805266793,4.959,85.05,3.4565,19162.6,933.9,1299.76,3752.75,11310.33,147.27,214.44,242.12,19.066,124.66,427170.0,289.57,119.32,130.01,1656.3
25320000.0,93.93519999999998,96.9097365196551,0.03345171348854995,94.51,100.44,105.86428452648113,82.29071547351887,65.52147239263803,19.82500299652401,5.358,85.98,3.4015,19042.9,915.1,1282.87,3665.78,11046.71,143.39,207.28,236.15,18.689,121.94,413950.0,268.16,115.25,131.53,1636.8
23810000.0,94.1632,97.3282385935543,0.033444338145422046,96.29,100.99,105.97471904618814,82.25828095381186,63.578840799797504,14.556743704725772,5.462,85.55,3.311,19123.9,881.1,1285.32,3695.16,11103.38,143.86,222.04,236.48,18.359,120.51,421610.0,272.38,115.07,133.23,1634.2
24060000.0,94.40960000000001,97.8577403483921,0.03350853672478143,92.22,100.99,106.31375825434856,82.15224174565145,65.25844930417495,11.384989499281527,5.745,82.82,3.351,19328.2,907.3,1310.81,3719.98,11147.74,143.75,220.19,238.5,18.6,119.67,428465.0,240.86,116.36,132.8,1655.8
28420000.0,94.6886,98.18270337171639,0.0317309909674577,94.93,95.19,106.7846040512292,82.1083959487708,67.10963455149502,5.777166437414016,5.999,85.46,3.401,19548.2,913.6,1331.12,3677.95,11062.53,142.41,219.35,237.53,18.719,118.88,419101.0,245.1,113.79,134.04,1664.0
25410000.0,94.87200000000001,97.93305669914464,0.03237769232016284,104.48,96.05,106.79731082429969,82.1106891757003,66.66666666666666,0.2804029494236193,6.453,85.61,3.4045,19181.8,894.9,1296.74,3583.07,10692.06,138.38,204.99,228.56,18.071,112.27,412760.0,230.0,106.9,126.76,1648.9
34570000.0,95.0686,98.10643259158394,0.03260875775003385,102.52,97.46,107.2196813035265,82.20031869647352,65.76271186440678,7.417046193884191,6.741,89.11,3.423,19379.8,896.4,1287.34,3669.91,11033.58,142.99,221.72,234.24,18.918,119.6,415222.0,232.51,112.53,130.29,1677.0
21880000.0,95.26459999999999,98.02236603903256,0.032691062480547685,101.13,98.46,107.2885271679447,83.15547283205532,59.75240715268225,2.7704624460128446,6.435,87.27,3.408,19154.8,881.0,1294.57,3577.03,10785.61,138.34,217.24,225.75,18.938,115.0,399251.0,220.87,112.9,127.5,1677.5
26510000.0,95.4166,97.89277126379679,0.032586589438285865,99.97,97.05,107.35232491328635,83.91967508671364,54.083817681248085,-6.986983154670745,6.596,89.35,3.4455,19059.1,899.1,1279.97,3588.84,10791.35,138.98,216.5,225.41,19.487,115.86,402836.0,214.29,112.21,128.54,1686.0
19251000.0,95.5934,97.88772953090496,0.032472909316065085,99.63,95.6,107.35789055340116,84.85110944659884,52.4849635960747,-4.545454545454541,6.435,91.13,3.4115,19134.6,895.8,1290.04,3612.39,10926.97,140.42,222.96,229.25,19.615,116.7,403000.0,229.98,113.67,133.79,1675.2
27500000.0,95.7982,98.00961729538112,0.03232791760253614,100.77,97.43,107.07270307119119,86.3462969288088,61.39731827805224,-2.422624344902591,6.748,92.64,3.3685,19531.3,917.9,1330.99,3639.66,11039.47,140.09,223.07,234.24,20.255,120.76,406010.0,224.75,114.56,133.45,1709.3
22320000.0,96.0214,98.53429155763018,0.03266490106615799,99.97,98.36,106.0668531555005,89.15114684449952,61.43813887909763,1.4504351305391738,6.972,88.45,3.429,19956.7,921.8,1352.27,3744.52,11485.5,145.43,238.13,246.79,20.66,131.3,416300.0,240.02,120.3,139.07,1720.8
22180000.0,96.23279999999998,98.97978516414862,0.032659278553700766,96.56,98.85,105.3018556958564,91.36214430414361,41.90122145512481,1.806684733514019,6.93,87.76,3.483,20157.5,914.6,1352.07,3783.28,11573.18,146.4,240.81,249.2,20.544,132.09,420668.0,236.73,120.95,138.98,1720.8
28850000.0,96.3642,99.38904898504884,0.032642792783009765,99.06,98.44,104.9366922771808,92.84430772281921,47.42388758782202,0.863352188151234,6.837,86.52,3.4705,20340.2,933.7,1361.48,3790.93,11582.54,146.1,249.44,248.88,21.099,131.67,424180.0,240.74,121.09,140.28,1730.5
27980000.0,96.4244,99.27381067965672,0.03269643943694675,97.56,95.7,104.78473787241221,93.40926212758781,43.338683788122005,-1.3303991197359144,6.47,83.63,3.3915,19628.3,900.1,1323.41,3678.43,11229.73,142.45,242.4,240.74,20.589,125.12,413300.0,239.04,115.88,138.61,1702.0
