Platinum_Vol.,Platinum_Price_MA_50,Platinum_Price_EMA_12,Platinum_Price_Volatility_30,Platinum_Price_Lag_7,Platinum_Price_Lag_30,Platinum_Price_BB_Upper,Platinum_Price_BB_Lower,Platinum_Price_RSI_14,Platinum_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
9220.0,1158.98,1093.4875416114764,0.024912984045707423,1044.6,1261.4,1142.5041477246882,1047.625852275312,45.03152206544582,-4.252485795454552,2.422,48.4,3.549,28868.7,751.8,3732.04,12845.36,133.72,231.59,221.68,26.573,86.81,131.46,345095.0,524.59,164.29,271.87,1893.4
0.0,1155.726,1088.44330444048,0.024982409015494644,1071.3,1261.5,1143.5790038062198,1044.2809961937799,39.94020926756353,-4.501665616278028,2.467,48.0,3.5535,27376.0,731.76,3727.04,12843.49,134.87,222.0,224.15,26.217,87.89,129.43,344820.0,530.87,166.1,276.78,1882.9
8480.0,1152.43,1082.390488372714,0.024992996317866365,1124.6,1249.8,1145.6284721547997,1039.4915278452002,39.940209267563496,-1.751264281700693,2.305,47.62,3.57,27057.8,730.05,3735.36,12838.86,136.69,221.23,224.96,26.539,88.7,129.0,342601.0,519.12,164.2,277.0,1880.4
4660.0,1149.042,1075.099644007681,0.02501182375461563,1110.2,1249.7,1149.1365223448104,1031.5834776551894,41.47780192486804,-0.9190120620333087,2.518,48.23,3.5615,23736.5,612.34,3703.06,12711.01,131.97,220.59,222.75,25.908,86.71,129.94,340262.0,513.97,158.63,267.4,1883.2
8870.0,1145.38,1067.222775698807,0.024066587896102075,1119.6,1196.6,1151.3773235713697,1020.9926764286301,32.72665992585101,-4.424530943713245,2.608,48.12,3.555,23257.9,585.69,3690.01,12653.14,130.96,215.33,221.02,25.921,86.41,130.09,336700.0,514.48,159.26,268.11,1878.1
10800.0,1141.564,1059.311579437452,0.02398100998913568,1071.5,1177.3,1153.4173002311304,1010.0626997688696,33.58699411968176,-9.674550951449401,2.78,47.02,3.519,23823.2,637.47,3687.26,12717.56,131.88,213.45,223.94,25.535,86.01,132.78,335779.0,527.33,160.33,267.09,1870.3
16090.0,1138.3980000000001,1053.525182600921,0.02334806379775889,1079.2,1136.1,1152.2367181392465,1002.2532818607533,40.85680285600954,-7.971536660061251,2.705,47.74,3.5755,22728.5,607.85,3694.92,12690.26,128.23,216.62,222.59,26.379,86.73,133.32,338419.0,528.91,160.31,272.79,1882.8
4480.0,1136.246,1052.8290006623179,0.0235170933732244,1078.5,1105.2,1145.2928208734738,1001.2971791265264,50.85870413739267,-6.3058235083958465,2.7,49.1,3.63,23127.9,653.85,3709.41,12738.18,126.65,231.67,218.59,26.033,86.31,132.72,337900.0,534.45,160.08,276.4,1888.9
6370.0,1134.7040000000002,1053.2860774834999,0.023456397203024927,1060.7,1116.9,1139.6789762963165,1000.8510237036833,46.72027084214981,-1.465235650956609,2.636,48.36,3.6,22825.4,643.17,3722.48,12752.06,128.7,218.63,219.42,26.181,87.03,133.41,339804.0,532.9,161.8,274.48,1890.4
7980.0,1132.72,1051.3497578706538,0.02339814103127404,1049.1,1097.8,1137.774090168086,997.8359098319135,28.82382635032812,-3.567457375833949,2.677,47.82,3.5575,21352.2,637.38,3701.17,12668.16,127.81,207.59,219.28,25.052,87.86,132.43,338500.0,524.83,162.05,275.67,1859.1
4640.0,1129.87,1050.2344105059378,0.022158831671149334,1035.0,1140.3,1128.6504543671097,998.7295456328903,32.33564938535537,-3.189615206305063,2.682,47.62,3.542,19434.9,588.91,3694.62,12595.92,127.88,211.08,214.13,24.644,88.05,133.6,337154.0,519.78,158.26,275.55,1855.3
4480.0,1125.902,1045.613731966563,0.020673784837748954,1023.9,1083.4,1122.9347593733007,995.3952406266993,25.347222222222214,-3.818233242198543,2.682,46.99,3.524,19273.8,586.19,3647.49,12462.21,121.78,213.28,214.2,24.047,87.61,133.09,335400.0,522.42,157.85,274.19,1832.1
4720.0,1122.5259999999998,1042.6423885870918,0.020702494116260396,1015.8,1076.5,1122.359801189913,991.8201988100873,35.839598997493695,-2.1732913926222452,2.591,46.57,3.526,18023.6,544.17,3663.46,12375.41,122.41,203.33,213.26,24.092,88.74,130.13,340064.0,503.22,155.82,273.55,1843.6
3790.0,1119.374,1040.9589441890776,0.020727578990778123,1021.7,1079.0,1122.4849073926014,990.4050926073985,34.90146217418942,-0.31884057971014457,2.553,46.78,3.5725,18247.2,558.13,3668.1,12401.74,123.24,209.02,210.52,24.094,88.38,129.72,340500.0,501.09,155.07,277.12,1837.4
3150.0,1115.108,1038.1037220061426,0.020099174256165548,1049.0,1107.4,1121.332419656837,986.667580343163,33.0922242314647,-0.14649868151186407,2.442,45.52,3.5105,18546.0,573.21,3672.82,12364.64,121.78,201.49,211.8,23.99,88.89,129.31,340501.0,493.6,155.21,277.92,1838.5
3340.0,1110.744,1038.5493032359668,0.02044995573306706,1055.8,1104.7,1108.5254234023093,991.114576597691,44.09118176364725,2.4808033077377445,2.399,45.6,3.4965,18326.6,555.05,3702.25,12635.72,124.38,216.63,216.01,24.736,90.57,133.5,342281.0,512.66,158.86,283.4,1874.9
4320.0,1106.932,1040.8494104304336,0.02055467994393386,1040.7,1111.6,1098.4418915133124,995.5281084866879,51.31264916467783,3.1124596261133286,2.406,45.76,3.514,19170.7,591.09,3691.96,12596.47,123.75,213.92,214.29,24.794,90.85,136.07,343539.0,515.78,157.9,285.58,1866.0
2740.0,1102.732,1046.3187319026747,0.020784347356248477,1044.1,1128.0,1086.0588580857263,1003.5911419142736,61.73469387755106,2.6120114394661664,2.575,46.26,3.521,18658.1,567.91,3699.12,12528.48,122.25,199.68,214.36,24.253,91.19,135.58,347000.0,498.31,158.13,279.7,1840.0
1670.0,1097.63,1045.6543116099556,0.021470936734538416,1020.2,1116.4,1082.6303955388237,1004.0696044611761,54.53179769654483,-1.3070657321462398,2.507,45.64,3.4865,19433.3,616.32,3666.72,12467.13,122.94,197.79,214.24,24.137,91.09,133.96,346690.0,497.52,159.34,281.85,1841.1
1720.0,1092.386,1041.1074944391933,0.021510804838852763,1026.3,1089.9,1077.434677481815,1002.9553225181853,50.068965517241395,-2.363793600461228,2.78,45.28,3.4845,19218.8,598.05,3669.01,12456.41,123.08,189.61,215.37,24.08,91.25,135.45,345880.0,503.38,160.18,287.52,1830.2
1770.0,1087.3239999999998,1036.0601876023943,0.020448277311992547,1031.7,1126.4,1071.9012806249443,1001.4687193750555,46.9462169553327,-3.4287903457523194,2.88,44.55,3.48,18770.7,585.66,3662.45,12455.33,122.72,194.92,216.21,24.09,89.77,133.9,344735.0,504.58,161.0,286.55,1818.9
1210.0,1081.504,1025.9740048943336,0.0212979011968273,1022.4,1110.7,1076.3941135144316,987.9558864855684,32.92735972161809,-4.8715938051362535,2.882,45.34,3.4335,19698.1,615.92,3621.63,12268.32,119.05,189.2,214.07,22.593,87.72,134.01,343688.0,490.7,158.4,276.97,1780.9
0.0,1075.9340000000002,1017.5626195259746,0.02029790196613817,1041.0,1067.8,1079.3875501475331,977.1824498524671,31.12996873604287,-5.359056806002149,2.896,45.71,3.318,18723.0,569.67,3629.65,12152.22,116.03,191.33,213.87,23.362,88.21,132.35,350395.0,485.0,159.25,275.59,1805.5
1550.0,1070.196,1009.1376011373632,0.020020415170098813,1053.5,1044.6,1083.4108717614804,965.939128238519,32.075471698113176,-6.6782979548318355,2.775,44.91,3.3075,19152.6,605.03,3635.41,12079.81,115.17,185.13,213.86,23.3,88.19,129.58,351101.0,482.88,155.9,276.92,1804.6
1750.0,1064.982,997.8702778854612,0.019814538150719676,1076.4,1071.3,1091.1792905687294,949.3707094312707,27.533222591362147,-8.460485133020345,2.711,43.06,3.265,18379.6,609.22,3577.59,11905.94,113.85,173.95,210.11,23.633,86.38,131.4,344415.0,476.62,154.92,268.43,1837.8
1460.0,1060.6580000000001,992.2133120569288,0.01802458083313693,1042.0,1124.6,1093.2295153693315,941.8504846306685,37.79429987608427,-7.6753121998078715,2.65,42.15,3.2975,18675.2,509.98,3557.54,11906.44,117.34,163.2,210.39,24.363,86.82,130.88,341339.0,488.24,154.97,269.7,1872.4
480.0,1057.0259999999998,986.4112640481706,0.017969179884974908,1016.1,1110.2,1094.8916139820105,933.4683860179892,35.20197856554002,-9.397247271001419,2.592,41.74,3.2085,17803.5,471.21,3581.87,11985.43,118.64,166.42,212.42,24.048,87.93,134.4,345000.0,484.67,155.85,272.94,1861.5
310.0,1053.996,981.3787618869136,0.017810692303462914,1008.3,1119.6,1092.6831470659197,926.1468529340804,33.61344537815128,-11.399108138238578,2.712,41.82,3.2035,17774.6,478.52,3567.79,11894.71,118.03,162.21,211.08,24.448,87.03,134.29,345592.0,481.79,155.27,271.97,1873.9
630.0,1050.474,975.1358754427731,0.016413361217371972,970.5,1071.5,1089.295448962246,918.0345510377539,33.112582781456965,-9.712092130518235,2.692,41.43,3.203,17662.3,481.95,3609.53,11977.49,119.39,147.2,214.46,24.651,88.08,134.22,349546.0,480.63,156.78,275.0,1885.1
450.0,1047.144,968.3918946054234,0.01630302733613488,971.3,1079.2,1087.751109433384,908.638890566616,26.408602150537646,-8.34563527211889,2.697,41.34,3.225,16715.8,460.43,3626.91,12013.39,120.3,136.03,217.23,24.802,88.7,135.15,349540.0,479.1,156.55,278.96,1887.8
230.0,1042.338,957.8700646661275,0.01710637638175034,962.8,1078.5,1087.8818637614122,894.0981362385882,19.458814166335088,-10.740850937221058,2.995,40.13,3.1805,16324.2,476.29,3585.15,11937.84,119.26,136.17,216.51,24.775,88.61,132.97,341754.0,482.84,156.44,276.95,1886.2
300.0,1038.422,947.0592854867233,0.01705509777506119,935.9,1060.7,1090.5378924357956,878.1821075642044,10.797342192691033,-8.541988665636268,2.976,41.12,3.148,16294.7,462.56,3537.01,11827.14,119.21,137.25,215.44,24.306,87.14,134.57,336811.0,486.77,155.51,275.08,1873.3
330.0,1034.328,935.4809338733812,0.017172309373104478,961.1,1049.1,1092.0450839341447,861.2249160658553,11.701170117011685,-10.244002882734481,3.031,41.45,3.1375,15695.8,463.33,3572.66,11892.93,119.49,139.04,216.55,24.267,87.36,134.18,341260.0,490.76,156.87,276.48,1861.6
390.0,1030.674,929.453097892861,0.018196821000690918,954.5,1035.0,1087.537574723711,852.192425276289,22.87137681159419,-6.906938097216453,2.949,41.36,3.1595,15303.6,450.22,3545.53,11624.29,115.97,136.79,211.01,24.462,86.89,127.7,343000.0,480.24,151.75,272.43,1876.4
500.0,1025.934,920.3680059093439,0.0187023296187477,953.7,1023.9,1085.1690066153556,839.3609933846444,21.138551695269996,-6.998610962709694,2.859,40.29,3.1595,15327.2,444.33,3550.5,11830.39,116.32,140.42,218.39,23.701,88.07,136.31,330600.0,470.5,157.19,278.77,1854.4
180.0,1021.8960000000001,917.6652357694447,0.02023208855245827,940.8,1015.8,1075.1201645161523,835.5898354838475,35.50321199143468,-6.065966080532725,2.888,37.14,3.157,15577.9,455.72,3509.44,12091.35,118.69,143.32,223.72,25.662,87.99,145.62,313885.0,514.73,165.57,293.41,1951.7
110.0,1017.72,915.3782764202994,0.020165394289289852,931.3,1021.7,1060.3288179000438,835.3111820999561,35.28147829823807,-5.416448402304875,2.942,38.79,3.1135,15587.1,416.63,3510.45,12078.07,119.03,146.03,223.29,25.191,88.13,141.6,311934.0,513.76,166.1,294.68,1946.8
490.0,1012.6240000000001,908.8893108171765,0.01997345535699432,900.0,1049.0,1037.2353383122652,838.084661687735,32.34830575256109,-8.440809478871758,3.046,39.15,3.1095,14145.6,402.19,3443.44,11777.02,114.95,140.33,216.39,23.893,87.29,137.94,309503.0,496.95,162.06,287.38,1896.2
260.0,1007.852,904.1063399222262,0.019948705306397186,887.6,1055.8,1019.4157595685094,839.4842404314902,37.45140388768897,-6.696428571428569,3.059,37.66,3.0935,14019.9,387.92,3369.16,11279.91,110.44,141.3,206.43,24.334,82.28,130.2,310659.0,487.22,152.42,265.3,1910.4
570.0,1003.32,897.8284414726529,0.019984806081377378,871.8,1040.7,1006.5957212407715,837.0242787592287,27.85326086956519,-7.301621389455604,3.244,36.81,3.081,13561.4,383.53,3310.24,11084.76,108.77,133.5,202.33,24.033,81.22,125.81,306375.0,484.12,150.22,261.36,1892.5
120.0,997.84,890.8394504768602,0.01994082138597622,896.3,1044.1,993.841028600371,834.1889713996289,27.321190581963535,-5.288888888888888,3.354,35.79,3.0515,13559.9,382.41,3269.96,11052.95,108.86,129.35,202.47,23.646,80.81,125.34,302500.0,475.74,151.81,263.11,1879.9
210.0,992.702,885.1410734804201,0.01974957503811328,870.4,1020.2,987.6814359354058,828.6785640645941,27.868852459016352,-3.808021631365488,3.301,36.17,3.06,13457.2,386.76,3310.11,11350.74,115.32,136.94,204.72,23.36,77.84,130.24,303000.0,504.21,160.55,280.83,1868.0
16170.0,988.8459999999999,883.5809083295862,0.02042332402376116,902.8,1026.3,978.3040847359013,828.4259152640988,35.940170940170944,0.3670566643725781,2.996,37.39,3.064,13278.9,388.14,3271.03,11142.76,111.2,135.34,202.68,23.359,75.54,126.27,301740.0,486.24,158.14,267.67,1879.2
9310.0,985.69,884.0761532019576,0.020621440737521694,902.8,1031.7,969.3442692785944,829.7857307214059,40.584003385526856,-1.059912975566213,3.019,39.57,3.0935,13657.8,403.15,3390.68,11598.94,116.6,141.56,213.25,24.57,79.94,133.97,310540.0,488.93,164.32,283.29,1911.9
16320.0,981.8120000000001,883.0490527093488,0.02063457312419499,873.2,1022.4,964.8939962200158,828.3860037799842,44.72947761194028,0.8042279411764719,3.024,38.56,3.0895,13061.6,394.11,3400.97,11504.52,115.05,140.09,210.08,24.42,79.21,131.41,312735.0,488.24,160.35,277.11,1905.7
21360.0,977.454,886.6876599848335,0.021393377853560554,877.8,1041.0,955.3529450445283,832.4870549554719,54.12883700821445,0.43198936641559715,2.971,39.85,3.129,12934.1,408.52,3465.39,11692.57,115.04,140.21,216.23,24.675,81.65,135.9,319344.0,488.28,160.22,284.79,1905.2
12520.0,972.93,886.2741738333207,0.021484196834014993,863.3,1053.5,944.8907545425312,835.899245457469,52.560873215785065,-2.0824102791315857,3.007,40.64,3.1535,12974.6,414.05,3453.49,11662.91,115.75,141.93,214.89,24.709,80.33,133.61,317180.0,485.23,158.82,278.12,1904.6
9880.0,968.416,887.4473778589636,0.021104495099988477,852.4,1076.4,933.1329127011271,841.6770872988731,49.463327370304114,2.3705909299129635,3.023,40.03,3.1985,12808.7,391.2,3435.56,11665.37,116.87,140.88,214.8,25.241,79.3,135.25,315206.0,489.05,159.25,278.73,1929.5
12020.0,964.5319999999999,885.8862428037384,0.02067288752948289,853.8,1042.0,922.5689921071403,845.89100789286,51.60989267382175,-0.05696058327637754,2.913,41.46,3.148,11913.5,368.35,3443.12,11677.84,117.51,140.65,214.65,24.98,77.55,136.46,315375.0,525.42,160.85,267.56,1915.4
9620.0,960.2179999999998,882.442205449317,0.020444310079526826,875.0,1016.1,913.1745277406735,848.5054722593263,39.9591211037302,0.023166917641614937,2.795,40.83,3.086,11753.4,379.19,3426.92,11634.35,115.98,143.61,214.22,24.698,76.5,134.98,313500.0,530.72,160.36,261.4,1911.7
10390.0,956.034,880.4203276878836,0.020552982859388606,886.8,1008.3,910.7112330387786,847.8987669612213,41.68734491315136,1.9826372595025843,2.773,40.88,3.0675,11322.0,365.17,3483.81,11852.17,119.02,146.56,219.66,24.405,78.39,138.12,318504.0,530.79,163.64,265.93,1906.4
14530.0,952.046,877.4787388128246,0.019626180352834373,877.4,970.5,910.1277233661589,845.8522766338411,46.69260700389102,0.8784258608573348,2.775,40.96,3.0855,11503.0,377.45,3483.34,11898.57,120.71,149.63,219.66,24.224,77.77,139.7,317540.0,541.94,166.93,266.72,1908.9
10980.0,948.332,875.3127789954669,0.019641456971639274,906.7,971.3,910.263092784124,844.8769072158761,45.9413754227734,-1.3257142857142856,2.636,41.04,3.0505,11420.4,379.15,3488.67,11985.36,121.19,153.77,220.86,24.395,78.17,140.95,316080.0,541.45,168.19,271.82,1907.3
10110.0,945.0980000000001,875.003120688472,0.01980941234849213,884.0,962.8,907.9359174487026,844.9040825512975,52.89351851851851,-1.5223274695534528,2.855,40.2,3.0445,11423.8,381.23,3511.93,12083.17,121.1,148.88,222.86,24.129,78.35,142.48,318969.0,554.09,172.18,276.14,1894.6
9340.0,942.1460000000001,875.2026405825532,0.019271399388565973,893.9,935.9,908.1038532008579,845.326146799142,57.2468162522741,-0.12537041258263715,2.881,39.43,3.064,11533.9,386.68,3534.22,12088.11,124.4,147.43,221.4,25.271,78.23,142.26,324560.0,539.81,172.15,275.75,1928.9
13460.0,939.7159999999999,878.140695877545,0.018973747833160474,877.3,961.1,906.3957015058568,846.1842984941431,61.15702479338843,-1.367596779530178,2.741,40.6,3.0825,11054.2,365.28,3477.13,11725.85,116.97,144.67,215.81,25.108,75.52,137.63,323470.0,539.44,164.33,264.45,1926.2
9150.0,936.562,875.9652042040765,0.019823663793543833,863.5,954.5,902.1771733912955,846.5228266087046,47.114375655823714,-2.26244343891403,2.627,41.19,3.042,10924.1,350.83,3446.83,11550.94,114.97,141.97,210.58,23.876,74.17,138.39,323275.0,531.79,159.53,263.76,1895.1
9610.0,932.918,874.5551727880646,0.019853854944566953,869.3,953.7,902.0593154807184,846.0006845192815,44.493392070484575,-3.031659022262001,2.606,39.95,3.033,10670.9,341.48,3419.45,11503.19,115.08,141.77,209.83,23.896,72.96,139.64,319571.0,534.66,159.78,258.12,1890.8
15460.0,929.2079999999999,873.90053082067,0.01979128705089133,861.3,940.8,901.6726241526605,845.6373758473396,47.97951052931132,-0.7979026558759816,2.52,40.67,2.9635,10602.6,340.61,3360.95,11291.27,113.16,137.99,205.91,23.921,72.55,137.37,315350.0,505.87,155.0,258.66,1908.8
8620.0,926.488,878.6389106944132,0.02115299034084354,863.4,931.3,906.502837207311,844.9471627926886,49.44690265486726,4.771279675738271,2.615,39.22,2.963,10789.5,353.28,3408.63,11509.06,116.5,141.89,210.38,24.56,74.14,136.43,319000.0,520.65,159.96,264.65,1920.1
9150.0,923.4340000000001,880.602155202965,0.020408760853328038,873.3,900.0,907.1445471720923,848.2054528279076,52.15869311551924,2.5422753939951637,2.438,37.05,2.9775,10572.3,345.68,3348.44,11255.69,113.02,138.36,206.19,24.029,72.78,130.62,317480.0,503.06,156.25,259.94,1907.6
11850.0,921.15,884.5095159409703,0.020455438869790087,876.3,887.6,910.0956498102126,850.4743501897875,53.43554798409995,5.189829327760376,2.527,38.72,2.8655,10620.5,353.07,3380.8,11583.2,116.79,149.39,212.46,24.254,74.39,136.15,318600.0,527.51,161.06,266.63,1916.3
14960.0,918.808,888.3080519500518,0.020151976183736726,894.3,871.8,914.3446343427115,849.6453656572887,59.80331899200986,5.304609682649986,2.527,40.22,3.0325,10776.1,359.39,3363.0,11418.06,115.81,143.0,210.33,23.494,73.28,135.3,320001.0,500.03,157.44,261.9,1895.5
12850.0,916.1279999999999,889.7529670346593,0.01967142709898124,864.0,896.3,915.5901628310628,849.4898371689371,60.66084788029926,2.793999770983646,2.561,39.29,2.99,10840.9,359.86,3335.47,11322.95,114.09,139.69,207.26,24.445,73.3,132.26,315891.0,493.48,157.24,261.79,1903.2
0.0,913.4440000000001,889.5140490293271,0.019009112497067066,866.8,870.4,916.1294748744295,850.0305251255703,55.758683729433294,1.3579824261097828,2.101,40.6,2.988,10693.2,354.08,3351.6,11364.45,114.96,140.4,209.44,23.604,72.93,130.35,320061.0,490.65,158.7,256.82,1882.3
10520.0,909.6080000000001,883.3118876401999,0.019422493166474406,870.3,902.8,914.5803568402802,845.8296431597197,46.899026140440824,-5.043050430504293,2.139,40.25,2.9715,10688.8,351.63,3298.46,11151.13,112.28,135.78,207.82,23.093,71.95,128.74,315156.0,482.88,154.76,254.82,1866.3
8130.0,905.4440000000001,877.4639049263229,0.019425464192410685,904.7,902.8,915.944455956003,840.5955440439972,45.40375825292026,-2.1643518518518534,2.248,40.31,2.9675,10739.4,349.17,3246.59,10896.47,108.22,129.26,203.19,23.196,71.14,123.48,313780.0,473.08,150.99,249.53,1876.9
10200.0,900.932,873.3617657068886,0.018585158900965865,891.4,873.2,914.9382309727017,837.2917690272983,44.15584415584416,-1.8458698661744322,2.125,39.93,2.9925,10237.3,319.95,3236.92,10833.33,107.12,126.79,200.59,23.105,70.47,121.24,314840.0,470.61,149.99,249.02,1868.4
8770.0,897.416,872.2599555981365,0.018872674714233557,906.0,877.8,914.6284904670024,836.4915095329973,47.53538311371403,-0.4711019188785359,1.834,39.6,3.06,10531.5,344.03,3315.57,11186.37,111.81,141.41,207.42,24.523,72.99,126.38,320601.0,491.17,156.45,254.75,1907.6
7650.0,894.788,874.1738085830385,0.019014643432116264,909.2,863.3,915.460488912335,837.7795110876648,47.663096397273634,-2.210677572676023,1.835,39.31,3.0315,10416.8,341.3,3281.06,10980.22,110.08,149.8,202.54,24.387,71.51,125.17,319534.0,487.35,148.02,248.15,1910.6
2260.0,893.544,885.2393764933403,0.02255674738950982,897.7,852.4,929.9728861483424,830.9471138516577,67.35729386892176,6.136414628674003,2.048,41.11,3.114,10933.0,384.2,3319.47,10936.98,106.84,147.38,200.39,27.129,72.55,121.89,327601.0,469.96,147.75,252.53,1962.1
4530.0,892.908,893.4640878020572,0.022652865562457082,888.2,853.8,939.3323961200715,829.3276038799288,64.91082538365823,3.609271523178803,2.042,40.97,3.0685,10941.3,388.97,3357.01,11080.95,110.34,141.14,202.91,27.1,74.35,124.64,326401.0,470.2,150.44,254.82,1949.9
1980.0,893.09,906.8388435248175,0.02355613741342347,849.2,875.0,958.9694300326177,821.3905699673822,69.70998925886143,7.831060272767254,2.267,40.16,3.0585,10949.5,364.88,3385.49,11247.6,112.13,147.25,205.05,27.476,75.6,125.14,329801.0,483.86,153.91,263.52,1970.5
2510.0,893.6160000000001,919.4944060594611,0.023507526616205886,845.3,886.8,977.1542375160013,814.7857624839987,66.64037854889588,10.18157513645983,2.362,38.28,3.061,10785.3,364.01,3401.2,11438.87,115.54,149.92,208.78,27.464,76.76,129.91,328804.0,495.99,157.81,272.42,1966.2
3790.0,894.206,926.5568051272363,0.023914950090818708,850.8,877.4,986.6845318913055,814.1654681086944,64.0151515151515,8.691736095473978,2.31,37.26,3.065,10675.3,376.7,3383.54,11277.76,115.36,139.87,205.41,27.355,75.44,128.72,329725.0,476.26,155.15,266.15,1963.7
1930.0,893.9040000000001,929.5480658768922,0.023598456651527995,866.2,906.7,991.5648037271824,814.4551962728176,57.44047619047618,11.398963730569944,2.269,37.33,3.036,10390.2,373.72,3340.97,11087.4,112.0,124.24,204.03,26.857,75.79,121.64,327115.0,482.03,155.81,266.61,1947.9
1390.0,893.758,932.263748049678,0.023053923802008713,884.7,884.0,995.8256223170475,818.5143776829526,57.12143928035981,12.054891754406727,2.323,37.3,2.9925,10339.7,367.92,3339.19,11154.12,113.49,123.78,205.37,27.291,76.3,123.12,327214.0,480.67,158.76,268.09,1964.3
2420.0,893.2979999999999,932.0231714266507,0.023275098886253506,946.1,893.9,997.4873042322617,823.2426957677385,56.070640176600435,9.3911612599906,2.406,38.05,3.046,10224.6,351.1,3398.96,11395.85,117.32,122.09,211.29,27.083,77.36,127.15,329760.0,500.19,163.43,273.72,1954.9
1710.0,892.5880000000001,927.9119142840891,0.023588119437221042,938.7,877.3,997.2317687109385,826.9982312890616,52.97184567257558,4.513969060263201,2.588,39.77,3.056,10472.5,385.94,3426.96,11622.13,120.96,139.44,214.25,26.712,79.06,126.22,327401.0,516.05,164.73,282.73,1934.3
1710.0,891.9019999999999,923.15623516346,0.023454672382619376,980.4,863.5,997.0573843869465,826.4026156130537,59.29961089494161,1.3903017972193954,2.487,41.37,2.9695,10168.8,381.97,3455.06,11771.36,120.88,135.67,217.3,26.875,81.48,130.15,327360.0,525.75,168.4,291.12,1937.8
1760.0,892.148,921.4860451383123,0.02360895157506968,989.1,869.3,997.5642712925268,827.9857287074732,62.48137108792846,-3.5725610400591967,2.486,41.51,3.015,11413.3,439.08,3580.84,12420.54,131.4,149.12,231.65,27.395,85.87,143.46,332840.0,552.84,176.57,302.5,1944.7
1640.0,893.6239999999999,927.6266535785719,0.025330240054991873,965.4,861.3,1002.9807863625875,828.1092136374126,67.72435897435898,2.418237988707772,2.527,42.76,3.0225,11914.9,475.8,3526.65,12292.86,134.18,158.35,227.27,28.0788,82.75,138.21,327440.0,556.55,174.96,295.44,1978.9
1290.0,895.136,930.6687068741762,0.02555503461256119,946.0,863.4,1005.9694644736359,828.940535526364,63.071474565357356,-3.3659730722154224,2.63,42.61,3.0555,11644.2,433.9,3500.31,12110.7,129.04,166.11,225.53,28.0788,81.48,133.74,327560.0,529.56,172.55,293.2,1978.6
2470.0,896.192,933.5042904319953,0.025510879110117117,947.2,873.3,1009.1073362490056,830.9426637509944,60.95983662355343,-4.044080477201495,2.657,42.97,3.012,11527.4,395.11,3508.01,11995.85,124.81,147.56,228.91,27.79,81.97,131.48,327431.0,523.89,170.09,293.66,1974.9
0.0,897.3860000000001,932.9805534424576,0.025856935134686346,930.7,876.3,1010.0138259013734,834.2261740986269,46.81782020684169,-3.6565154340169825,2.579,43.04,2.9755,11327.4,383.11,3484.55,11926.16,125.01,149.25,226.58,27.025,81.43,126.28,325659.0,526.27,170.0,293.22,1932.6
1280.0,898.276,935.183545220541,0.025809788843251854,905.3,894.3,1008.4993324127743,845.5506675872257,51.64624808575802,0.13742071881606144,2.461,43.39,2.9685,11462.3,385.96,3478.73,11971.94,126.52,143.54,221.15,27.449,82.21,127.73,322301.0,547.53,172.09,303.91,1952.5
1370.0,899.048,936.1399228789194,0.02495496852835661,897.0,864.0,1003.7901088323238,859.8698911676761,41.348713398402836,-0.6123310810810856,2.489,43.35,2.9415,11324.8,383.2,3443.62,11721.81,124.83,134.89,216.47,26.273,80.29,127.5,319970.0,490.58,167.32,280.82,1923.1
1000.0,900.2179999999998,935.456857820624,0.025075696633135358,912.3,866.8,996.9248286561836,874.8251713438164,37.32332155477032,0.10744600838079599,2.513,42.62,2.9325,11753.5,407.7,3431.28,11626.17,125.86,134.28,213.69,26.607,79.26,127.2,318800.0,488.81,165.37,271.39,1939.2
580.0,901.318,935.0481104636049,0.02507590116005976,961.4,870.3,990.7836767447449,887.6263232552554,42.00196270853777,3.037667071688932,2.448,42.34,2.924,11529.2,387.99,3397.16,11555.16,124.37,136.67,213.02,26.732,78.78,126.83,311126.0,492.31,164.24,267.01,1947.0
360.0,902.7259999999999,934.8407088538195,0.024087349169410313,947.4,904.7,986.5552860148192,896.754713985181,46.68105774419861,4.091415830546263,2.352,42.58,2.981,11856.9,416.05,3385.51,11477.05,118.28,133.46,214.58,27.147,78.81,121.41,309300.0,497.9,164.87,269.01,1946.5
240.0,904.932,939.1267536455396,0.024482930277733614,949.1,891.4,988.3349279687426,896.6350720312574,53.63679023932426,5.524498520223631,2.426,42.93,3.028,11750.2,407.44,3374.85,11318.64,115.71,125.24,209.7,27.34,77.23,121.39,310800.0,484.53,163.02,262.59,1970.3
280.0,907.498,945.7380223154565,0.02456435694256971,930.1,906.0,993.7443267421958,895.5656732578042,61.898148148148145,2.1531100478468845,2.417,42.89,2.9805,11947.6,422.16,3389.78,11399.03,115.56,125.81,211.49,28.075,77.79,122.61,313419.0,491.87,165.62,262.34,2013.1
