Bitcoin_Vol.,Bitcoin_Price_MA_50,Bitcoin_Price_EMA_12,Bitcoin_Price_Volatility_30,Bitcoin_Price_Lag_7,Bitcoin_Price_Lag_30,Bitcoin_Price_BB_Upper,Bitcoin_Price_BB_Lower,Bitcoin_Price_RSI_14,Bitcoin_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Platinum_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
4074999.9999999786,12089.57,10515.180664777552,0.021140457119385586,10949.5,11753.4,11089.84656927127,10109.85343072873,40.61642846831241,-2.3807695261500617,2.487,41.37,2.9695,897.0,381.97,3455.06,11771.36,120.88,135.67,217.3,26.875,81.48,130.15,327360.0,525.75,168.4,291.12,1937.8
4074999.9999999786,11991.351999999999,10653.35287019639,0.03063186734162357,10785.3,11322.0,11251.65178384126,10032.14821615874,58.498751481827114,4.3931217415164925,2.486,41.51,3.015,912.3,439.08,3580.84,12420.54,131.4,149.12,231.65,27.395,85.87,143.46,332840.0,552.84,176.57,302.5,1944.7
580690.0,11903.756000000001,10847.437044012331,0.03152531804497272,10675.3,11503.0,11540.423504810586,9872.816495189412,71.15937641894959,8.898394157915423,2.527,42.76,3.0225,961.4,475.8,3526.65,12292.86,134.18,158.35,227.27,28.0788,82.75,138.21,327440.0,556.55,174.96,295.44,1978.9
496140.0,11822.723999999998,10970.015960318127,0.031801608006485044,10390.2,11420.4,11683.48300317263,9816.566996827369,64.11805009262315,6.344581944381034,2.63,42.61,3.0555,947.4,433.9,3500.31,12110.7,129.04,166.11,225.53,28.0788,81.48,133.74,327560.0,529.56,172.55,293.2,1978.6
464940.0,11747.2,11055.767351038416,0.03186663486366108,10339.7,11423.8,11780.275675731758,9788.424324268242,64.0838997666633,6.880661641308072,2.657,42.97,3.012,949.1,395.11,3508.01,11995.85,124.81,147.56,228.91,27.79,81.97,131.48,327431.0,523.89,170.09,293.66,1974.9
560590.0,11667.204000000002,11097.556989340199,0.03198847026179867,10224.6,11533.9,11839.764034944035,9792.355965055967,55.43759995588153,6.108493438123519,2.579,43.04,2.9755,930.1,383.11,3484.55,11926.16,125.01,149.25,226.58,27.025,81.43,126.28,325659.0,526.27,170.0,293.22,1932.6
513060.0,11584.892,11153.671298672474,0.031075401890639336,10472.5,11054.2,11915.953087166394,9793.516912833604,56.940743898539914,10.318376932109086,2.461,43.39,2.9685,947.3,385.96,3478.73,11971.94,126.52,143.54,221.15,27.449,82.21,127.73,322301.0,547.53,172.09,303.91,1952.5
594070.0,11499.646,11179.9987911844,0.031078804795765403,10168.8,10924.1,11963.956019309691,9804.05398069031,54.83322601416613,9.527355725988173,2.489,43.35,2.9415,941.4,383.2,3443.62,11721.81,124.83,134.89,216.47,26.273,80.29,127.5,319970.0,490.58,167.32,280.82,1923.1
429130.0,11451.803999999998,11268.2297463868,0.031393547518983496,11413.3,10670.9,12061.273224404364,9858.356775595637,61.67349891487823,14.95315220155311,2.513,42.62,2.9325,931.7,407.7,3431.28,11626.17,125.86,134.28,213.69,26.607,79.26,127.2,318800.0,488.81,165.37,271.39,1939.2
506380.0,11401.99,11308.379016173447,0.031618634150401774,11914.9,10602.6,12119.818421375132,9899.58157862487,60.01924295402813,10.090236333253767,2.448,42.34,2.924,932.8,387.99,3397.16,11555.16,124.37,136.67,213.02,26.732,78.78,126.83,311126.0,492.31,164.24,267.01,1947.0
430930.0,11367.9,11392.76685983907,0.031848376877114025,11644.2,10789.5,12216.443258668893,9946.966741331104,67.0391970073654,16.600778852962005,2.352,42.58,2.981,933.7,416.05,3385.51,11477.05,118.28,133.46,214.58,27.147,78.81,121.41,309300.0,497.9,164.87,269.01,1946.5
550260.0,11331.706,11447.756573709983,0.03162617719917616,11527.4,10572.3,12293.046542426271,9952.083457573726,66.17508772734571,2.9518193686313365,2.426,42.93,3.028,962.7,407.44,3374.85,11318.64,115.71,125.24,209.7,27.34,77.23,121.39,310800.0,484.53,163.02,262.59,1970.3
606790.0,11301.514000000001,11524.655562369986,0.03171258267952476,11327.4,10620.5,12395.88942131868,9949.870578681323,69.39267062848911,0.2744462815466475,2.417,42.89,2.9805,982.1,422.16,3389.78,11399.03,115.56,125.81,211.49,28.075,77.79,122.61,313419.0,491.87,165.62,262.34,2013.1
628410.0,11281.588,11641.26239892845,0.03195508110116264,11462.3,10776.1,12553.231615261688,9925.838384738312,69.98123413180264,5.48255783995466,2.339,42.89,2.909,974.5,430.56,3381.99,11288.57,114.61,122.38,210.28,27.667,75.81,123.37,310220.0,482.35,159.12,261.16,1998.7
435440.0,11243.448,11658.114337554842,0.03313925446648095,11324.8,10840.9,12602.183754263744,9973.436245736259,66.62602993105767,1.9379912209171124,2.356,42.01,2.868,965.8,438.03,3372.85,11164.45,114.91,110.05,208.9,26.089,75.23,115.64,316251.0,482.68,157.4,261.24,1949.8
545670.0,11217.633999999998,11675.465977931019,0.03298867344176635,11753.5,10693.2,12640.700993390206,10044.479006609794,55.06056832333296,3.915285061002516,2.182,42.24,2.816,989.9,424.31,3373.43,11178.37,115.01,108.07,208.7,27.718,75.83,114.43,318114.0,481.33,158.05,261.3,1970.4
549590.0,11190.096000000001,11657.271212095477,0.03322341706254646,11529.2,10688.8,12621.388925860549,10180.491074139449,44.488953255477156,0.8279315669630138,2.152,42.67,2.899,966.1,387.12,3380.35,11157.72,113.01,103.65,209.19,25.979,75.36,114.4,320000.0,475.47,158.11,259.89,1949.0
615900.0,11158.412000000002,11616.214102542326,0.03337530319517268,11856.9,10739.4,12567.385724714577,10339.564275285424,45.960399821735514,0.5792596778751102,2.171,41.61,2.884,978.4,379.01,3333.69,10876.08,109.38,91.63,203.38,26.049,74.03,108.5,319380.0,466.93,154.03,256.13,1946.3
564110.0,11140.021999999999,11658.21193292043,0.0328592434971763,11750.2,10237.3,12502.974450217484,10570.435549782516,55.13424533121419,1.154549708597452,2.153,41.94,2.8705,1009.4,395.53,3360.47,11085.17,112.73,94.57,208.25,28.0788,74.84,111.65,318830.0,483.38,157.41,263.0,2029.9759999999999
517000.0,11133.591999999999,11648.025481701903,0.033013173946477195,11947.6,10531.5,12418.936661030497,10766.423338969504,53.65409048224052,0.5447038823161998,2.238,41.22,2.802,977.4,379.57,3351.28,11139.39,111.11,96.85,212.48,27.54,74.92,112.0,314334.0,494.73,158.37,268.44,2028.0
554850.0,11133.666,11664.806176824686,0.0329486876740628,12282.6,10416.8,12156.871708123794,11187.318291876209,54.03747123918046,-0.8417039867081533,2.165,41.95,2.919,1020.8,394.83,3349.16,11267.08,113.9,99.31,216.35,28.0788,75.25,113.36,307455.0,509.08,161.25,265.28,2029.9759999999999
570830.0,11141.927999999998,11675.62061115935,0.03184574237647143,11750.8,10933.0,12157.923378587786,11218.446621412213,55.80290215823269,-0.12850845091998409,2.191,42.19,2.925,994.9,400.79,3327.77,11125.44,110.06,99.0,212.94,26.89,73.95,112.87,305200.0,502.11,160.25,249.12,2029.9759999999999
485790.0,11135.562,11600.094363288681,0.03311634390568388,11770.9,10941.3,12159.2067024087,11144.1432975913,42.2231337161608,-6.385382838394316,2.193,41.7,2.903,961.0,389.62,3306.51,11096.54,109.67,99.13,213.29,26.028,73.67,112.28,300330.0,509.64,156.94,249.83,2021.0
470240.0,11131.642000000002,11542.295230475038,0.033118842759522066,11557.2,10949.5,12173.046597288228,11088.32340271177,45.611104711438756,-8.615439727744945,2.101,41.01,2.9205,938.0,385.8,3294.61,11055.08,108.94,99.0,216.54,24.417,74.14,110.1,298800.0,498.62,155.59,251.96,1986.3
530950.0,11129.833999999999,11510.157502709648,0.03300563112426633,11390.4,10785.3,12177.86923922504,11064.100760774958,41.955312413559945,-3.5520985805221783,1.799,40.27,2.877,919.7,346.51,3271.12,10905.88,106.26,95.38,205.01,24.216,74.4,106.15,293631.0,488.88,158.23,253.67,1985.9
501140.0,11121.08,11446.47173306201,0.03320176854465278,11889.2,10675.3,12200.5176078502,11018.332392149798,40.33745050528928,-5.731932137729478,1.829,39.92,2.922,920.55,334.87,3246.22,10715.51,96.19,99.17,203.9,23.362,76.92,106.14,291362.0,485.8,152.59,234.5,1966.8
576830.0,11122.114000000001,11394.0760818217,0.03276403261420626,11592.0,10390.2,12221.583337056458,10961.626662943541,36.834037228218364,-3.904925068355669,1.854,41.27,2.919,959.35,317.82,3258.44,10662.98,95.04,99.94,204.06,24.321,76.18,104.65,294496.0,484.48,151.68,233.29,1953.4
658370.0,11121.802000000001,11319.372069233747,0.032951417213719386,11757.1,10339.7,12262.382760914905,10879.197239085093,27.539311517212056,-4.230755724118551,1.8,41.04,2.9175,987.65,316.96,3218.44,10532.5,93.25,98.43,202.02,24.3,75.18,102.15,290940.0,488.51,150.02,230.12,1944.6
908990.0,11128.84,11273.74559704394,0.03288393796271123,11735.1,10224.6,12261.490800391432,10807.019199608567,36.21942909063374,-7.287285940181021,1.734,41.6,2.8975,995.9,321.8,3239.41,10674.38,94.81,102.64,203.85,24.501,76.47,104.21,288107.0,495.65,152.76,233.5,1931.0
359160.0,11107.716,11008.000120575642,0.04103445959934023,11184.7,10472.5,12583.76260071754,10286.467399282463,22.856724503990023,-17.646652864044178,1.808,41.29,2.8925,955.35,279.33,3215.63,10483.13,92.61,94.47,201.3,22.85,75.41,101.94,291621.0,480.45,150.45,230.71,1897.5
425660.0,11083.918,10791.32317894862,0.04074199142402712,11224.4,10168.8,12714.223327785334,9930.276672214666,25.13969318297265,-18.35061367173878,1.785,41.07,2.9385,949.55,275.34,3235.66,10580.59,92.84,100.87,202.54,22.988,75.84,101.3,289436.0,477.58,149.33,232.6,1890.0
386000.0,11062.746000000001,10594.765766802679,0.03341177309102555,11333.4,11413.3,12802.58781748164,9618.262182518358,25.667090216010166,-18.929536177791405,1.681,41.9,2.9245,962.4,263.28,3276.02,10870.75,97.27,106.16,211.75,23.144,78.24,104.39,287961.0,489.82,155.0,239.87,1865.1
458990.0,11038.082,10409.00180267919,0.032100128861329784,11096.2,11914.9,12829.212646522335,9335.607353477664,14.093401073509526,-16.07016728209073,1.675,41.96,2.958,926.85,245.53,3257.3,10833.07,97.0,104.56,208.75,21.557,77.8,103.29,288201.0,490.1,156.91,241.75,1843.9
312980.0,11005.808,10217.216909959314,0.03212130959825579,11105.9,11644.2,12776.177654918107,9076.622345081892,14.392074100128937,-18.37069242008481,1.641,40.81,2.9155,862.8,236.1,3251.84,10952.08,98.36,109.53,211.6,20.192,78.19,105.11,285590.0,502.41,159.84,245.42,1817.4
310920.0,10972.106000000002,10053.922000734805,0.032140318634893236,10908.5,11527.4,12763.301188937723,8829.998811062276,10.018136546678491,-19.214004623502223,1.718,40.59,2.9045,850.9,232.75,3224.73,10645.22,96.33,100.06,202.88,19.764,75.84,102.02,286140.0,492.99,148.1,242.03,1810.0
429040.0,10940.948,9912.595539083295,0.032092886540116994,11022.8,11327.4,12708.358073807212,8621.381926192786,10.022758026817499,-17.67181557650368,1.723,40.75,2.9015,833.7,233.65,3215.57,10626.46,96.52,100.04,203.92,19.573,75.75,101.35,286271.0,527.39,150.0,240.93,1800.3
429840.0,10911.146,9802.765456147405,0.032006669397769305,9546.4,11462.3,12645.091158649466,8448.798841350534,14.081603125226053,-17.17285406855814,1.778,41.2,2.885,846.35,238.62,3226.56,10701.68,97.72,103.07,208.04,19.761,75.84,102.27,285520.0,523.26,150.44,240.28,1813.8
453830.0,10881.426,9718.247693663188,0.03207350263306174,9599.6,11324.8,12574.72357952601,8305.46642047399,14.545258310548263,-15.172571847641747,1.746,40.29,2.9325,843.85,240.5,3197.52,10689.52,97.06,101.12,208.35,19.53,76.04,103.77,284780.0,524.88,154.2,239.73,1813.4
456870.0,10861.552000000001,9645.22497156116,0.030999848192592435,9513.7,11753.5,12391.625835212813,8224.004164787184,11.017012386211007,-16.14108937837935,1.739,40.1,2.955,849.9,239.73,3155.22,10602.21,95.48,99.8,207.07,19.788,75.61,100.52,276015.0,525.5,155.2,239.0,1814.1
418470.0,10836.624000000002,9589.82112978252,0.030994442648404723,9387.3,11529.2,12231.896986706868,8153.043013293131,13.554956332756447,-2.7371574624989403,1.805,40.55,2.8975,841.5,241.26,3185.04,10836.33,95.92,102.98,213.67,19.053,76.95,104.79,273900.0,548.73,160.0,245.07,1801.9
444270.0,10813.002,9535.340955969825,0.03027997612212295,9162.4,11856.9,12007.965589659645,8124.834410340355,12.957534463634943,-3.7907829492895506,1.779,39.62,2.8385,853.55,242.02,3152.05,10754.59,95.68,92.95,214.32,18.962,75.93,105.09,268780.0,507.76,159.13,244.5,1803.8
509940.0,10782.94,9519.119270436006,0.030732614414893233,9155.8,11750.2,11743.570908483583,8158.709091516419,20.676661907028375,-0.8808350063592596,1.824,40.9,2.824,881.7,246.99,3169.94,10666.7,95.34,91.06,212.83,19.161,75.18,102.16,271770.0,502.78,154.06,243.58,1820.6
420550.0,10749.233999999999,9478.63938267662,0.030470983115625704,9135.3,11947.6,11573.725273571685,8135.684726428315,15.770303781773109,-1.3986982412408144,1.876,40.62,2.797,861.6,239.25,3145.32,10524.01,93.17,92.66,208.25,18.699,74.5,98.72,271640.0,493.16,150.01,240.86,1809.9
483100.0,10711.945999999998,9418.094862264832,0.02974885868688592,9198.7,12282.6,11371.497375447121,8123.982624552878,31.91405943699523,-0.8436654151750544,1.734,40.65,2.7485,827.65,226.42,3130.01,10341.89,91.03,80.58,206.26,18.322,73.5,96.12,267551.0,476.89,144.51,233.42,1790.0
366780.0,10680.838,9389.141806531781,0.029395216243195424,9253.4,11750.8,11097.603294704231,8187.52670529577,36.47669910015358,0.8093230520544337,1.671,39.82,2.734,836.45,230.95,3115.86,10279.25,91.03,74.64,204.7,18.218,72.1,95.3,267020.0,485.64,143.94,237.55,1779.9
381730.0,10650.04,9350.104605526893,0.029346011442323978,9243.6,11770.9,10842.971268066502,8246.078731933498,36.24863685932382,0.0010946548006041112,1.751,39.27,2.7285,852.6,225.63,3100.29,10156.85,91.2,71.99,203.51,18.637,70.9,94.98,267300.0,455.04,137.94,227.07,1800.5
401120.0,10625.944000000001,9324.765435445832,0.029380304212184793,9285.1,11557.2,10526.020129499633,8370.979870500367,42.229235624663225,-0.14458564797200646,1.709,39.7,2.6925,832.3,227.87,3053.24,9961.16,90.44,67.29,198.44,18.064,69.86,92.0,265219.0,447.24,134.02,220.64,1781.2
489840.0,10602.35,9299.416906915703,0.029358243394913344,9235.7,11390.4,10196.319102676507,8525.830897323494,49.890869407057124,-1.009358722199405,1.61524,38.49,2.6715,804.0,229.67,3009.05,9849.36,88.41,63.98,196.33,18.168,68.13,91.55,263400.0,443.4,134.64,216.08,1780.3
524450.0,10582.808,9291.429690467134,0.02795596599727849,9429.9,11889.2,9565.294705192886,8979.325294807117,53.883947479881456,0.04219135401790641,1.61524,38.72,2.6725,809.4,232.56,3083.76,10101.83,91.21,65.73,200.34,17.895,72.06,94.9,267840.0,465.91,137.73,235.68,1770.6
515780.0,10559.398000000001,9293.055891933729,0.0278746301499548,9256.0,11592.0,9523.87211823021,8996.30788176979,56.86290654590371,0.18201204079653088,1.61524,38.01,2.654,796.95,234.75,3050.33,10002.7,90.02,64.06,197.84,17.67,71.64,92.36,266440.0,457.85,136.72,234.02,1775.1
375490.0,10548.514,9344.062677790078,0.028648348331519597,9085.1,11757.1,9532.042411093254,8990.637588906746,64.45002374974557,4.210834046147016,1.637,40.37,2.664,843.85,243.2,3131.29,10209.82,91.63,66.79,201.91,18.063,73.2,94.5,272700.0,466.26,138.22,242.24,1782.0
523320.0,10513.921999999999,9396.314573514683,0.02872756002324104,9229.9,11735.1,9581.486367746511,8958.19363225349,64.55584872471422,2.6914389336048172,1.664,40.46,2.6575,844.5,243.25,3117.86,10130.33,89.72,66.29,200.57,17.902,72.53,95.27,272000.0,468.04,135.69,239.22,1766.4
478490.0,10461.904,9383.650792973962,0.028340324107667212,9135.4,11184.7,9573.7019906907,8958.648009309298,51.915125136017394,0.6266205704408057,1.669,39.75,2.621,824.6,229.11,3097.74,10008.64,87.43,66.73,195.15,17.847,71.23,92.61,271600.0,453.72,133.75,238.79,1753.0
391670.0,10416.782000000001,9384.335286362584,0.02840108628752208,9185.4,11224.4,9585.516887438038,8969.40311256196,52.75312733882177,3.3351311488040825,1.638,38.84,2.6015,814.7,231.34,3115.34,10012.05,87.93,66.93,196.32,17.508,71.71,92.18,273000.0,449.87,132.7,235.94,1731.1
446450.0,10375.526,9396.683703845263,0.028373614073957165,9160.0,11333.4,9606.192471398292,8979.607528601708,56.03098487642935,2.542822782478682,1.638,37.96,2.601,833.8,233.88,3113.49,9982.48,87.9,66.12,194.24,17.775,72.63,92.36,275000.0,447.77,132.05,235.53,1735.6
545470.0,10339.448,9416.193903253685,0.02829980186717147,9247.5,11096.2,9632.5160054059,8992.103994594103,52.65546981389017,4.248308776846121,1.61524,38.38,2.577,841.25,235.36,3124.74,9949.37,88.02,65.48,193.57,17.652,72.32,90.69,273480.0,436.13,130.76,235.65,1736.5
750900.0,10298.71,9417.610225830042,0.028297902089022723,9302.0,11105.9,9642.966296540515,9004.323703459486,55.02193762599311,2.6128421190149576,1.669,37.12,2.5785,831.05,230.93,3066.59,9776.89,85.75,66.06,188.94,17.399,71.04,91.74,271956.0,425.5,128.63,232.5,1727.2
529280.0,10261.546,9425.147114163881,0.02824302531951085,9624.6,10908.5,9657.957832039936,9010.652167960065,62.251910848480954,3.347161572052415,1.731,36.26,2.6105,820.4,237.54,3041.31,9663.77,84.7,62.35,187.74,17.482,70.65,89.33,271515.0,418.07,127.25,228.58,1737.3
919300.0,10212.14,9403.309096600207,0.02823023761367968,9683.7,11022.8,9658.080589095242,9014.489410904758,51.67032278282674,0.3860502838605173,1.813,36.34,2.5955,812.55,230.71,3002.1,9588.48,83.97,64.86,186.27,17.889,70.09,87.96,267729.0,425.56,127.9,224.43,1739.8
533550.0,10179.132,9476.461543277099,0.018641699876240616,9314.0,9546.4,9767.533403138399,8964.4065968616,67.72870361537727,6.200817028595984,1.78,39.6,2.6655,850.0,247.78,3190.14,10094.26,88.21,68.34,196.84,17.796,73.23,93.67,287200.0,434.48,132.37,236.73,1720.7
479550.0,10137.37,9521.436690465238,0.01875907920781376,9388.1,9599.6,9827.195446718524,8958.054553281476,63.525920430306954,1.4982440828709587,1.767,38.94,2.607,859.95,243.82,3207.18,9967.17,86.0,62.71,189.8,17.794,72.6,90.46,293955.0,434.05,130.04,238.67,1721.9
431040.0,10097.924,9560.892584239817,0.018669449935445476,9464.6,9513.7,9877.501247078058,8942.54875292194,64.43489230481705,0.9727686731311191,1.789,38.19,2.574,864.05,246.18,3232.39,9901.52,83.36,63.33,188.36,17.893,72.4,88.05,302235.0,419.49,126.2,231.4,1705.1
527050.0,10051.596000000001,9571.709109741383,0.018717582039762204,9523.5,9387.3,9900.331755066514,8957.238244933485,58.722436917481254,3.405625939446,1.782,39.55,2.563,834.5,240.23,3193.93,9824.39,82.88,59.04,187.2,17.479,72.0,89.2,300920.0,419.6,124.15,230.77,1683.0
593660.0,10001.832,9605.969246704248,0.018320726960608942,9425.4,9162.4,9933.648775594418,8994.851224405582,60.66632007624988,4.327819260553256,1.822,37.41,2.4965,866.15,243.37,3112.35,9629.66,80.58,57.63,182.92,18.061,70.72,87.67,287878.0,414.33,123.03,226.29,1727.4
558120.0,9960.16,9615.389362595903,0.018528156837699292,9466.6,9155.8,9950.260953795,9021.969046205,51.00814085573648,2.1406081609365524,1.821,37.29,2.495,858.15,244.52,3122.87,9704.69,81.28,58.86,185.36,17.958,71.96,87.69,286090.0,421.97,123.92,230.16,1704.8
1060000.0,9915.294,9601.883306811918,0.01875641161151201,9283.2,9135.3,9939.637049665964,9071.812950334037,46.44143528017142,0.04305139917046841,1.777,36.81,2.4985,872.7,237.94,3080.82,9657.31,80.83,58.77,184.91,18.26,72.12,88.25,278560.0,427.31,123.62,232.72,1734.0
796680.0,9887.936000000002,9692.25510576393,0.022476780013396345,9878.8,9198.7,10060.343450353326,9051.496549646674,67.60954411942222,8.104695821927987,1.774,35.44,2.478,900.3,247.97,3055.73,9598.89,80.46,59.87,182.83,18.827,71.74,88.06,275600.0,425.92,123.55,231.91,1750.3
814330.0,9848.624,9651.108166415634,0.026664107681284535,9768.8,9253.4,10042.788365974659,9095.531634025341,50.57782536133764,-0.4415524052986397,1.849,35.49,2.4345,873.1,220.66,3044.31,9555.52,79.48,55.67,183.25,18.499,71.68,88.75,278640.0,419.73,122.12,225.09,1751.7
948860.0,9802.284,9638.968448505537,0.026794592982103647,9777.9,9243.6,10034.208821326523,9136.581178673478,51.65711821597981,3.1131506377111373,1.827,33.71,2.4215,863.45,220.18,3029.73,9416.71,79.56,53.72,181.4,17.967,70.91,84.87,277035.0,413.44,120.06,225.46,1728.3
810890.0,9754.426,9571.296379504685,0.027784924360078723,9631.2,9285.1,10044.825063339473,9115.674936660527,45.444843855313415,-6.880390330809405,1.722,32.81,2.382,879.3,208.18,3036.13,9442.05,79.53,54.68,181.81,17.757,71.01,85.25,278495.0,419.89,120.52,229.14,1710.7
914590.0,9702.678,9509.51232111935,0.027773437134495566,9794.4,9235.7,10056.225495397486,9058.784504602516,46.3388791844449,-6.1327901072803055,1.731,33.25,2.3865,886.6,207.35,2955.45,9413.99,79.72,54.46,183.51,17.693,70.66,90.26,263094.0,429.32,121.84,234.91,1735.5
1410000.0,9649.155999999999,9440.202733254835,0.027571513688483377,9667.2,9429.9,10068.099198571153,8984.440801428847,44.277852650494154,-7.35229445995561,1.71,33.92,2.432,869.3,198.75,2948.51,9377.99,79.21,55.17,183.43,17.364,70.34,87.75,261906.0,436.25,122.34,231.39,1721.9
1150000.0,9615.708,9451.294620446399,0.028878922620834427,9527.6,9256.0,10068.838762433707,9003.531237566296,52.98969072164947,-1.2345294459672917,1.771,33.49,2.46,931.75,209.99,2971.61,9485.02,79.81,54.37,185.66,18.031,70.46,89.7,264100.0,447.67,124.9,229.97,1752.1
1160000.0,9586.686,9500.833909608491,0.029010683587443947,10189.3,9085.1,10093.383667902068,9017.506332097935,48.49152106151162,-0.21542922486319505,1.83,32.5,2.418,893.55,214.51,2922.94,9298.54,78.28,53.87,183.63,17.901,68.72,88.06,258700.0,451.04,122.47,216.88,1745.6
1180000.0,9554.632,9536.197923514877,0.028931318079619028,9424.8,9229.9,10110.378458790354,9027.121541209646,49.44452544102641,0.6568603111552385,1.783,31.82,2.404,862.5,214.87,2953.91,9331.93,78.74,54.24,184.91,17.468,69.26,87.5,262900.0,452.58,121.31,213.19,1734.4
1560000.0,9519.068000000001,9502.629012204896,0.029984170330322697,9572.2,9135.4,10111.397013634014,9005.552986365987,44.000939187602725,-2.1999244300768384,1.646,29.43,2.3305,821.45,194.85,2863.7,9152.64,76.93,53.28,183.16,17.07,68.65,84.91,253501.0,454.19,120.49,210.88,1756.3
1770000.0,9492.518,9545.055318019527,0.0312516880452849,9199.1,9185.4,10133.67805199834,9018.57194800166,51.7748625446127,-4.032661713758545,1.681,27.56,2.346,785.6,203.3,2852.5,9094.42,77.39,53.56,180.53,16.156,67.84,80.31,256230.0,441.95,119.44,206.81,1740.9
1500000.0,9460.322,9507.154499862678,0.03263579096309717,9169.7,9160.0,10137.156315553908,8998.303684446091,44.44693388300138,-1.3379594261947014,1.616,25.29,2.346,776.45,199.58,2820.0,9000.08,76.91,52.73,179.75,15.671,67.42,77.8,255715.0,438.27,118.4,205.1,1716.4
1350000.0,9416.142,9400.48457680688,0.03399503245873362,9059.0,9247.5,10195.834024233494,8892.685975766502,41.14913918274216,-7.922943523954795,1.72,25.78,2.359,768.2,189.84,2870.12,9112.45,77.85,53.96,182.51,15.709,68.76,78.03,260000.0,431.82,117.85,210.1,1706.8
2290000.0,9396.81,9274.225411144283,0.03428163205340773,9512.3,9302.0,10240.265410273343,8718.35458972666,40.3588721162062,-6.732180321988035,1.826,24.14,2.38,781.0,185.96,2930.32,9298.92,78.75,54.09,186.74,15.68,70.18,80.66,261601.0,440.52,120.45,213.18,1698.0
1420000.0,9400.942000000001,9356.067655583625,0.04290319760546006,9773.3,9624.6,10245.307995893674,8717.052004106326,46.50462582799585,6.941339411322067,1.823,24.74,2.406,791.05,211.45,2929.8,9220.35,77.53,54.63,184.68,15.778,69.22,78.12,265280.0,435.55,118.98,212.35,1713.9
1910000.0,9410.264000000001,9452.026477801528,0.04299828532919507,9730.7,9683.7,10276.939457307888,8705.610542692111,55.67577517794323,10.164477315376974,1.894,23.55,2.3805,781.5,212.0,2881.19,9101.88,75.94,52.0,183.6,15.59,68.46,76.22,260750.0,436.53,118.38,211.26,1725.8
1620000.0,9405.546,9405.776250447447,0.04516263958365724,9318.0,9314.0,10264.18050863801,8670.38949136199,46.22275681304082,-3.7940350914079657,1.944,23.99,2.347,764.75,199.04,2848.42,8984.86,75.16,52.17,182.54,15.015,67.27,74.45,259100.0,434.26,117.56,208.47,1688.5
1050000.0,9402.318,9343.50298114784,0.04524096995283786,9778.4,9388.1,10234.87090353537,8620.35909646463,48.14773258532024,-7.902141548913866,2.134,24.56,2.3325,781.55,205.36,2868.44,8930.62,74.39,51.21,180.76,15.11,67.45,73.44,264280.0,424.68,115.89,207.07,1710.6
1120000.0,9396.696,9271.379445586634,0.0452770631535373,9298.7,9464.6,10223.05144217882,8552.92855782118,47.29079421056498,-8.796900531308127,1.993,20.39,2.3125,780.3,206.61,2842.74,8834.11,73.29,50.75,178.84,14.796,66.14,72.82,267080.0,428.15,115.8,205.26,1713.3
1110000.0,9390.422,9202.182607804074,0.04526312715135236,8813.8,9523.5,10221.893027341768,8483.48697265823,47.796465434023915,-5.327323459969946,1.89,19.78,2.312,778.6,212.0,2830.71,8718.18,72.27,46.75,174.57,14.938,65.87,70.69,273975.0,415.27,114.3,202.27,1700.9
2040000.0,9379.028,9114.000668141909,0.04538851621686888,8579.8,9425.4,10107.017940141426,8442.332059858572,41.38428825032676,-11.7544792604107,1.949,19.422800000000002,2.344,805.5,206.22,2912.43,9000.51,73.45,52.13,179.21,14.973,67.33,73.07,281700.0,419.85,123.7,204.71,1694.2
1830000.0,9369.377999999999,9061.21594996623,0.045500038760615036,9806.2,9466.6,10100.454489338728,8383.50551066127,39.9900139804274,-5.6760622452601055,1.869,19.422800000000002,2.3705,810.65,215.4,2939.51,8982.76,71.93,53.37,177.43,15.315,67.11,74.61,284749.0,411.89,118.64,194.19,1713.4
808090.0,9339.444,8859.013496125272,0.05005920508401711,9979.8,9283.2,10222.87765316668,8078.552346833319,33.43631019971944,-12.104880982096255,1.794,19.422800000000002,2.348,794.3,196.55,2863.39,8677.6,69.64,51.27,169.81,15.171,61.63,72.84,280600.0,403.83,115.7,182.91,1722.2
980500.0,9309.062,8690.85757364446,0.048366819715921924,9151.4,9878.8,10316.4329666231,7841.687033376902,36.129977836562524,-9.485069582041527,1.819,19.422800000000002,2.3475,776.65,196.14,2878.48,8837.66,70.79,53.25,174.05,15.21,63.54,74.27,281264.0,421.38,118.8,187.5,1723.8
951950.0,9274.424,8508.233331545312,0.048611490749217334,9001.0,9768.8,10417.931889719304,7573.5981102806945,28.925619834710744,-23.479023474944427,1.746,19.422800000000002,2.3375,781.25,187.58,2836.74,8786.6,70.74,48.34,174.55,15.263,63.83,72.4,279460.0,424.99,120.51,190.07,1735.6
1340000.0,9235.596,8351.351280538342,0.048596492630493975,8874.7,9777.9,10490.147415083427,7344.332584916572,31.6491626454726,-24.96342612076394,1.815,19.422800000000002,2.3145,791.3,185.46,2797.8,8641.5,68.76,47.04,171.42,15.357,63.56,71.0,278750.0,426.7,119.97,185.13,1745.4
